,설치,비계,자재,바닥,이동,거푸집,추락,작업중,안전,발판,사다리,상태,거푸집,설치,계단,손가락,미흡,고정,발판,안전,안전,체결,고리,이동,운전,안전교육,안전벨트,부족,설치,부주의,부주의,가설,공구,계단,본인,인력,운반,미숙,사용,철근,자재,시스템,비계,발판,설치,동바리,이동,운반,외부,정리,골절,발목,왼쪽,통증,시스템,발판,손가락,우측,자재,비계,자의,부주의,불안전,행동,자세,실족,개인,불량,의견,실수,근로자,행동,불안전,부주의,이동,미흡,간의,대차,다림,방법,미흡,신호,체계,전달,위험,요소,주변,운반,고정,정리,목재,부상,좌측,자재,설치,무릎,거푸집,정리,비계,부분,호수,물이,형강,배치,양수기,콘크리트,장비,신호,위치,중량,손가락,엄지손가락,사이,시스템,끼임,부상,자재,우측,비계,타격,흙막이,토류판,가시,굴착,토사,작업중,설치,간이,진흙,상부,추락사고,충돌,설치,굴착기,비계,고리,결속,이동,철골빔,시야,산소,절단,단기,화상,철골빔,호스,용접,용단,연료,치의,단순,과실,자의,협소,구간,계단,가설,바닥,복구,복공,이동,이동식,비계,헛딛임,장위,겨낭줄,횡재,실선,조금,이끼,근로자,자재,정리,우마,비계,적재,정리정돈,상부,이동,원상,의사소통,신호,일치,자간,기사,상호,인조,가시,제때,관계,포트,하층,드롭,패널,얼굴,손등,조정,전달,손위,하부
부분,0.014202147538709322,0.011542545436366864,0.011058873291281723,0.0,0.0,0.017657705903614127,0.0,0.015518564045861076,0.0,0.01235149038424693,0.0,0.0,0.017657705903614127,0.014202147538709322,0.0,0.02127380919427316,0.0,0.0,0.01235149038424693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014202147538709322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011058873291281723,0.04329102094044473,0.011542545436366864,0.01235149038424693,0.014202147538709322,0.020874391708139914,0.0,0.0,0.02412574550692456,0.016947161079490045,0.03999772407640301,0.024115460554873965,0.02695284286663562,0.026399736070300484,0.04329102094044473,0.01235149038424693,0.02127380919427316,0.025082919884410106,0.011058873291281723,0.011542545436366864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016947161079490045,0.04292267840487904,0.05648568012912005,0.03578815520424546,0.011058873291281723,0.014202147538709322,0.02220921294286158,0.017657705903614127,0.016947161079490045,0.011542545436366864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127380919427316,0.03842233450122308,0.03638483821487806,0.04329102094044473,0.022278658224109005,0.05648568012912005,0.011058873291281723,0.025082919884410106,0.011542545436366864,0.02624615177822919,0.0,0.0,0.0,0.0,0.0,0.015518564045861076,0.014202147538709322,0.0,0.0,0.01866291288082732,0.0,0.0,0.014202147538709322,0.0,0.011542545436366864,0.0,0.0,0.0,0.0,0.0,0.0,0.03522417891788447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011542545436366864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011058873291281723,0.016947161079490045,0.0,0.011542545436366864,0.0,0.0,0.01866291288082732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
호수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10690938637939648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11604916339439511,0.0816194406746496,0.11087939523747131,0.11262609041061157,0.10441743733882324,0.07322939311691737,0.10690938637939648,0.05022993159685597,0.04058849311180295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10690938637939648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
물이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01956059881355699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05830938235538951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11604916339439511,0.0,0.04532343586401693,0.06121529948373151,0.062164553681545054,0.057473603563971014,0.038848125496723424,0.05830938235538951,0.025309237618360004,0.052461838512023296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04384777071806721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05830938235538951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
형강,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027264758177014604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03770888862260938,0.0,0.0,0.0,0.0,0.05463525698129232,0.028491103445427844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816194406746496,0.04532343586401693,0.0,0.04133967524878266,0.041885498907253106,0.03886851686440695,0.026194724328224537,0.05463525698129232,0.048029200056172575,0.03227608044604303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028873329545576688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14280122795443775,0.05463525698129232,0.11500518561889432,0.08477055951232683,0.07255434874204665,0.06800147712358044,0.050596391891037325,0.0,0.05377893905563025,0.05377893905563025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
배치,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05183413552018387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11087939523747131,0.06121529948373151,0.04133967524878266,0.0,0.05653690272892344,0.05265153762724749,0.036079932896188875,0.05183413552018387,0.025857932723219092,0.022328553724384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05183413552018387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
양수기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051624537355220976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11262609041061157,0.062164553681545054,0.041885498907253106,0.05653690272892344,0.0,0.05613918128947127,0.03562757315325843,0.051624537355220976,0.023318343523619937,0.01818440640365084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051624537355220976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
콘크리트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05130542629550743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03006602730967335,0.027874181802744924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10441743733882324,0.057473603563971014,0.03886851686440695,0.05265153762724749,0.05613918128947127,0.0,0.03395363266409049,0.05130542629550743,0.022959871699170395,0.04545788245214122,0.0,0.0,0.0,0.0,0.0,0.03006602730967335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05130542629550743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
장비,0.016915402429182626,0.014406277534680982,0.0,0.0,0.0,0.0,0.014226233767938582,0.01752101119485863,0.014858073353184155,0.0,0.0,0.016193378745217587,0.0,0.016915402429182626,0.015256294589695315,0.0,0.0,0.0,0.0,0.014858073353184155,0.014858073353184155,0.02181070606447026,0.027914530795924236,0.0,0.0,0.0,0.0,0.0,0.016915402429182626,0.017913275964684987,0.017913275964684987,0.03705743714572192,0.0228115300880043,0.015256294589695315,0.02641921658387433,0.0,0.029804699410815347,0.02641295014469261,0.03694780984434789,0.0,0.0,0.0,0.014406277534680982,0.0,0.016915402429182626,0.0,0.0,0.029804699410815347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014406277534680982,0.0,0.017913275964684987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017913275964684987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04674813912428337,0.0,0.0,0.0,0.0,0.0,0.029804699410815347,0.0,0.0,0.0,0.0,0.0,0.0,0.016915402429182626,0.0,0.0,0.0,0.014406277534680982,0.0,0.07322939311691737,0.038848125496723424,0.026194724328224537,0.036079932896188875,0.03562757315325843,0.03395363266409049,0.0,0.04674813912428337,0.021044304106059293,0.02147472266723641,0.0,0.0,0.02547246611399097,0.0,0.02437875043707242,0.0,0.0,0.0,0.014406277534680982,0.017258928160803627,0.0,0.0,0.0,0.0,0.0,0.01752101119485863,0.016915402429182626,0.0,0.0,0.021986175320333992,0.051863721820452735,0.04877588998409798,0.016915402429182626,0.026620201442833377,0.014406277534680982,0.027914530795924236,0.01827212796823633,0.0,0.0,0.018644915810294007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020904524526637713,0.015256294589695315,0.03705743714572192,0.0,0.009644351012959362,0.0,0.0,0.0,0.014406277534680982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014406277534680982,0.028952764779075584,0.0,0.021986175320333992,0.0,0.0,0.0,0.04674813912428337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023278488994530375
신호,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022169348882051843,0.06708808717796627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04985290917739389,0.031235493920832184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02774301702723299,0.0,0.031235493920832184,0.0,0.06678186345380199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041133722509329784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022169348882051843,0.053484148982079434,0.0,0.0,0.0,0.022169348882051843,0.0,0.06544447221643324,0.08269155292255129,0.05606094509126358,0.0744477983516233,0.07204813596673519,0.031235493920832184,0.06708808717796627,0.06678186345380199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06678186345380199,0.0,0.0,0.10690938637939648,0.05830938235538951,0.05463525698129232,0.05183413552018387,0.051624537355220976,0.05130542629550743,0.04674813912428337,0.0,0.04020942264040778,0.044388936774249016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06540898121679976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046610603491595126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06678186345380199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20964143152128484,0.0,0.17669138555569153,0.1327465285989127,0.11451417999833605,0.11142905351486734,0.08951207022842582,0.06540898121679976,0.08765786624538018,0.08765786624538018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08269155292255129,0.0,0.0
위치,0.013299644825210073,0.0,0.012015252646939456,0.016057789566611406,0.0,0.013426505820566344,0.0,0.011912491483187326,0.0,0.0,0.0,0.0,0.013426505820566344,0.013299644825210073,0.0,0.0,0.0,0.015426167209136863,0.0,0.0,0.0,0.0,0.0,0.0,0.026065191081173826,0.0,0.0,0.0,0.013299644825210073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028303647934842736,0.0,0.0,0.0,0.012015252646939456,0.0,0.0,0.0,0.013299644825210073,0.0,0.0,0.028303647934842736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017233862724471968,0.012015252646939456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04020942264040778,0.0,0.03642804276329597,0.0,0.0,0.0,0.028303647934842736,0.015426167209136863,0.0,0.0,0.0,0.0,0.012015252646939456,0.013299644825210073,0.0,0.013426505820566344,0.0,0.0,0.0,0.05022993159685597,0.025309237618360004,0.048029200056172575,0.025857932723219092,0.023318343523619937,0.022959871699170395,0.021044304106059293,0.04020942264040778,0.0,0.01538424444628379,0.0,0.0,0.0,0.0,0.027022803632142784,0.0,0.012015252646939456,0.017233862724471968,0.0,0.01464808601753377,0.0,0.0,0.0,0.0,0.0,0.011912491483187326,0.013299644825210073,0.0,0.0,0.017356731817174936,0.0,0.0,0.013299644825210073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016057789566611406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012015252646939456,0.0,0.0,0.0,0.0,0.0,0.017356731817174936,0.0,0.0,0.0,0.04020942264040778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2620673481262419,0.07248556544130541,0.05671277157785932,0.052316472804513146,0.04217431028483633,0.0426336256410104,0.04286742480913801,0.03642804276329597,0.03734359245518249,0.033983613932619394
중량,0.0,0.0,0.011029650579393946,0.0,0.0,0.01048327205509741,0.0,0.011554651005313828,0.0,0.009790553902718659,0.0,0.012464835308170283,0.01048327205509741,0.0,0.0,0.011672770640928675,0.015180539103589718,0.012536077903255229,0.009790553902718659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03207685737017328,0.03385836624715514,0.0,0.018699375792448975,0.0,0.011029650579393946,0.0,0.0,0.009790553902718659,0.0,0.019604496772320516,0.0,0.03385836624715514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009790553902718659,0.011672770640928675,0.0,0.011029650579393946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02688691836238018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015180539103589718,0.023276149153846265,0.0,0.0,0.014984020733378636,0.015180539103589718,0.044388936774249016,0.04214588681793333,0.0,0.032687372946109815,0.01963673314445131,0.022890578656969623,0.03385836624715514,0.012536077903255229,0.0,0.0,0.0,0.0,0.011029650579393946,0.0,0.0,0.01048327205509741,0.0,0.0,0.0,0.04058849311180295,0.052461838512023296,0.03227608044604303,0.022328553724384616,0.01818440640365084,0.04545788245214122,0.02147472266723641,0.044388936774249016,0.01538424444628379,0.0,0.011672770640928675,0.0,0.025208225184526915,0.0,0.01987905657471801,0.0,0.011029650579393946,0.0,0.0,0.018544351164681207,0.06336551308479657,0.0,0.0555173825717909,0.0,0.0,0.011554651005313828,0.0,0.0,0.0,0.016671285300830934,0.0,0.0,0.0,0.023144744389252524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011029650579393946,0.0,0.0,0.0,0.0,0.0,0.016671285300830934,0.0,0.0,0.11614567086053891,0.044388936774249016,0.09713812951485673,0.07272842942514293,0.0626840518981448,0.05711629845816786,0.04730787872425406,0.0555173825717909,0.037541376694924605,0.037541376694924605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
손가락,0.026815893724450597,0.08645703647980821,0.08783255417288627,0.0,0.0,0.011403085301314146,0.0,0.01078816761245046,0.023310408786163406,0.009586602169457923,0.030192362478258402,0.027142197280034752,0.011403085301314146,0.026815893724450597,0.026505320114548526,0.0,0.02582931417336696,0.025605718197446618,0.009586602169457923,0.023310408786163406,0.023310408786163406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026815893724450597,0.0,0.0,0.0,0.0,0.026505320114548526,0.0,0.0,0.0,0.0,0.0,0.0,0.08783255417288627,0.037359064486641495,0.08645703647980821,0.009586602169457923,0.026815893724450597,0.014455893827762176,0.0,0.0,0.0,0.013067716085955736,0.08876306243933751,0.04089616100772411,0.034823177687920814,0.01255387839584423,0.037359064486641495,0.009586602169457923,0.0,0.021529194667177128,0.08783255417288627,0.08645703647980821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02582931417336696,0.0,0.0,0.0,0.0,0.02582931417336696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025605718197446618,0.013067716085955736,0.0,0.03097266313776847,0.0,0.08783255417288627,0.026815893724450597,0.0,0.011403085301314146,0.013067716085955736,0.08645703647980821,0.02127380919427316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011672770640928675,0.0,0.053570986691880346,0.0446030798044074,0.037359064486641495,0.032957527992915944,0.03097266313776847,0.08783255417288627,0.021529194667177128,0.08645703647980821,0.026681476244748453,0.0,0.0,0.0,0.0,0.0,0.01078816761245046,0.026815893724450597,0.0,0.0,0.0,0.0,0.0,0.026815893724450597,0.0,0.08645703647980821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026505320114548526,0.0,0.0,0.0,0.0,0.0,0.0,0.08645703647980821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08783255417288627,0.013067716085955736,0.0,0.08645703647980821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01963377454856166
엄지손가락,0.0,0.06165768278580684,0.0630332004788849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053570986691880346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630332004788849,0.04620812896955216,0.06165768278580684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04620812896955216,0.0,0.053570986691880346,0.03717180449310095,0.0630332004788849,0.06165768278580684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042285549948352215,0.0,0.0630332004788849,0.0,0.0,0.0,0.0,0.06165768278580684,0.03842233450122308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053570986691880346,0.0,0.06978450182958146,0.04620812896955216,0.04990243753546862,0.042285549948352215,0.0630332004788849,0.03717180449310095,0.06165768278580684,0.04720892479850893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06165768278580684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06165768278580684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630332004788849,0.0,0.0,0.06165768278580684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
