,비계,거푸집,바닥,철거,작업중,발판,자재,추락,이동,정리,상태,그라인더,요인,관리,진행,사망,착용,조치,원인,가시,안전,위험,부족,자의,대한,확보,미흡,고리,개인,거리,골절,손가락,부상,손목,왼쪽,우측,오른쪽,동바리,거푸집,늑골,부상,거푸집,부가,가드레일,볼트,코킹,왼쪽,손가락,튀어,빠루,계단,가설,사다리,자재,교량,정리,보도,지지,발판,슬라브,벽체,콘크리트,낙하,비계,철거,공사,적벽,시공,거푸집,하부,부주의,순서,결빙,동작,부적정,자세,원인,낙상,불량,도중,지붕,토사,추락,설치,건물,안전,철거,슬레이트,붕괴,살수,자의,부주의,단순,과실,개인,발판,상체,태자,신설,자재,어깨,왼쪽,본인,강제,선관,제거,좌측,부위,거푸집,발등,폐기물,적재,트럭,자재,차량,야적,컨테이너,운반,상부,철거,손가락,사이,왼손,거푸집,엄지손가락,러그,정리,자재,새끼손가락,끼임,근로자,부주의,지주,인적,공간,계단,거푸집,요인,실행,탈구,물이,호수,낙하,잔해,빗물,잔재,철거,발기,물의,안전모,미흡,통제,주변,환경,고소,순서,대한,우물,경내,풍속,목재,나무,수목,객체,아웃,트리,가해,벌목,대상,선별,흙막이,충돌,갱폼,받침,순간,가설,바닥,추락,하층,볼트,이동식,이동,경로,비계,협소,배관,인계,주형,음으로,라켓,횡대,수평,외부,난간,시스템,소형,안전,체인,블럭,승강
손목,0.0,0.014288819762641946,0.0,0.012594362662669474,0.017825935466748464,0.0,0.0,0.0,0.0,0.011865323167810598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07895726021544804,0.01960723871827008,0.030790268102221286,0.0,0.027781960756737237,0.03172569544429252,0.032636055780684674,0.02540242444960934,0.014288819762641946,0.03081969044480673,0.030790268102221286,0.014288819762641946,0.0,0.0,0.0,0.0,0.027781960756737237,0.01960723871827008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011865323167810598,0.0,0.0,0.0,0.015260142791518628,0.0,0.0,0.0,0.0,0.012594362662669474,0.0,0.0,0.0,0.014288819762641946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012594362662669474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027781960756737237,0.0,0.0,0.0,0.02104973141059529,0.0,0.0,0.014288819762641946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019771489841681738,0.0,0.012594362662669474,0.01960723871827008,0.0,0.0,0.014288819762641946,0.0,0.0,0.011865323167810598,0.0,0.0,0.017525462178315142,0.0,0.0,0.0,0.0,0.0,0.0,0.014288819762641946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012594362662669474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0709938026039267,0.05427865385272275,0.04628457313218264,0.03411142600052708,0.03329946983492554,0.03329946983492554,0.029940546297783206,0.026790282564492226,0.019643884513540058,0.019672836059640472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
왼쪽,0.0,0.016178425701632655,0.0,0.012290687434757993,0.015960057317269825,0.0,0.0,0.0,0.0,0.012218062275607832,0.0,0.01761285630446887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05585543775952051,0.034023609476856176,0.033802598928981485,0.027781960756737237,0.0,0.0345021034290857,0.020600388124491265,0.031290000663315415,0.016178425701632655,0.01791757782983406,0.033802598928981485,0.016178425701632655,0.017829098950948634,0.018757155573590673,0.014629210864845112,0.017142125096119905,0.0,0.034023609476856176,0.01854856326046089,0.02464772290974209,0.0,0.0,0.0,0.0,0.0,0.012218062275607832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012290687434757993,0.0,0.0,0.0,0.016178425701632655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012290687434757993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05947486085697916,0.0,0.03379718577903964,0.02873338600857983,0.02873338600857983,0.02602129994036017,0.023196759357391777,0.01748165093520308,0.016178425701632655,0.02850336399423607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012290687434757993,0.034023609476856176,0.0,0.0,0.016178425701632655,0.0,0.0,0.012218062275607832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016178425701632655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012290687434757993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014629210864845112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
우측,0.0,0.017880454148451044,0.013779142329055732,0.0169967016203253,0.02044831625664804,0.0,0.013616972571500336,0.0,0.0,0.017941824461287992,0.0,0.014327841674169674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07186712210946526,0.02668122570749973,0.034397822146470566,0.03172569544429252,0.0345021034290857,0.0,0.02999978937303563,0.032076849665239944,0.017880454148451044,0.024036587190255372,0.034397822146470566,0.017880454148451044,0.0,0.0,0.0,0.0,0.0345021034290857,0.02668122570749973,0.014453948546926061,0.021411219079408197,0.0,0.0,0.0,0.013616972571500336,0.0,0.017941824461287992,0.0,0.0,0.0,0.0,0.0,0.0,0.020262974362984718,0.0,0.0169967016203253,0.01825607139782415,0.0,0.0,0.017880454148451044,0.01639041665248361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169967016203253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013616972571500336,0.03853292127116001,0.0345021034290857,0.02252449162723486,0.01808261476701793,0.01808261476701793,0.023455521222786907,0.022998057601706853,0.01503718521862679,0.017880454148451044,0.021578823949385196,0.0,0.0,0.0,0.013616972571500336,0.0,0.0,0.0,0.016656772204380006,0.0,0.0169967016203253,0.02668122570749973,0.0,0.023486846212680018,0.017880454148451044,0.020008755050071714,0.0,0.017941824461287992,0.013616972571500336,0.0,0.016940364783145298,0.0,0.0,0.0,0.0,0.0,0.0,0.017880454148451044,0.0,0.0,0.0,0.0,0.0,0.020262974362984718,0.0,0.0,0.01961194834566457,0.0169967016203253,0.018070563172553768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013779142329055732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오른쪽,0.0,0.03530490015785611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012303485051178144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08026102794571402,0.01873296077617796,0.02069414234868586,0.032636055780684674,0.020600388124491265,0.02999978937303563,0.0,0.0225777640000646,0.03530490015785611,0.029664218261923895,0.02069414234868586,0.03530490015785611,0.0,0.0,0.0,0.0,0.020600388124491265,0.01873296077617796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012303485051178144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03530490015785611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020600388124491265,0.0,0.0,0.0,0.0,0.0,0.0,0.03530490015785611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02037368593336713,0.0,0.0,0.01873296077617796,0.0,0.0,0.03530490015785611,0.0,0.0,0.012303485051178144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03530490015785611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
동바리,0.01068908230938619,0.01695185352596815,0.013958012099245656,0.01655842595238587,0.01754098454208357,0.0,0.012641480847888659,0.0,0.0,0.015343914207761484,0.0139903916994807,0.01808526583743615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05642291905536385,0.021685334059250508,0.02867513107372476,0.02540242444960934,0.031290000663315415,0.032076849665239944,0.0225777640000646,0.0,0.01695185352596815,0.01786659526215498,0.02867513107372476,0.01695185352596815,0.014486402896331638,0.0147541525871906,0.016051172565276745,0.013373153372149423,0.031290000663315415,0.021685334059250508,0.014292484683334635,0.020630079978318783,0.0,0.0,0.0,0.012641480847888659,0.0,0.015343914207761484,0.0,0.0,0.0,0.0,0.024222487009497605,0.0,0.016849573109579123,0.01068908230938619,0.01655842595238587,0.017105521967264697,0.0,0.0,0.01695185352596815,0.01982698981361146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01655842595238587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012641480847888659,0.04326611653175736,0.031290000663315415,0.02496963363156443,0.01940667056160046,0.01940667056160046,0.023065732546049558,0.030921832499875755,0.01710221979423932,0.01695185352596815,0.028159214410175507,0.0,0.0,0.0,0.012641480847888659,0.0,0.0,0.0,0.0,0.02027108305395089,0.01655842595238587,0.021685334059250508,0.0,0.0,0.01695185352596815,0.0,0.0,0.015343914207761484,0.012641480847888659,0.0,0.019195090922767784,0.0,0.0,0.0,0.0,0.0,0.0,0.01695185352596815,0.0,0.0,0.0,0.0,0.0,0.016849573109579123,0.0,0.0,0.0,0.01655842595238587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013958012099245656,0.0,0.0,0.016051172565276745,0.0,0.0,0.0,0.01068908230938619,0.0,0.0,0.0,0.0,0.0,0.0,0.03140712900449944,0.02981560767202196,0.029444753227926827,0.029787478525542446,0.03455925235035555,0.0,0.0,0.020841724680423435,0.020072387583821915,0.018412560910110985
거푸집,0.038431530986300234,0.0,0.015698621545308048,0.013268382930987378,0.01866650134678663,0.023316158580410768,0.013441052560313709,0.009291149332241611,0.022004457340929776,0.013449874756120537,0.0,0.0,0.011128320793380931,0.010257341178381733,0.01380091661063431,0.0,0.0,0.0,0.0,0.017310273423664292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08565178640293752,0.026547730919379914,0.022143127308207926,0.014288819762641946,0.016178425701632655,0.017880454148451044,0.03530490015785611,0.01695185352596815,0.0,0.03059027121168663,0.022143127308207926,0.0,0.013599938350594733,0.01335313730067137,0.020508917829910683,0.011980732505681744,0.016178425701632655,0.026547730919379914,0.01872894515067331,0.01804046938486407,0.020012911828566897,0.021535392815870233,0.01710565108643104,0.013441052560313709,0.0,0.013449874756120537,0.0,0.0,0.023316158580410768,0.01278229463338033,0.03842365921048606,0.016788666515983427,0.017239812071169095,0.038431530986300234,0.013268382930987378,0.013564883505402357,0.03482086052262452,0.034692745990546045,0.0,0.014672924618181468,0.06956488893641574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009291149332241611,0.0,0.0,0.0,0.013268382930987378,0.0,0.0,0.0,0.0,0.06956488893641574,0.0,0.0,0.0,0.023316158580410768,0.0,0.0,0.0,0.013441052560313709,0.08389809249468963,0.016178425701632655,0.014162688582023042,0.041880479940954826,0.041880479940954826,0.023518676180861658,0.01549006736299783,0.015812323177029772,0.0,0.03882003847573046,0.0,0.0,0.0,0.013441052560313709,0.0,0.0,0.0,0.0,0.022196163652197332,0.013268382930987378,0.026547730919379914,0.030934326024748562,0.03254129138069109,0.0,0.02094056357544379,0.018884422309438063,0.013449874756120537,0.013441052560313709,0.018529439099369945,0.021943269371056194,0.08083615381015402,0.06956488893641574,0.02062673445721071,0.018298610331744816,0.017864183107643886,0.020012911828566897,0.0,0.011128320793380931,0.01355199082416396,0.01355199082416396,0.0,0.0,0.017239812071169095,0.0,0.0,0.0,0.013268382930987378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049174516217220895,0.02743606923400439,0.025509784869279076,0.0,0.027084469539711872,0.021535392815870233,0.015698621545308048,0.009291149332241611,0.021256001045525136,0.020508917829910683,0.0,0.022004457340929776,0.0,0.038431530986300234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
늑골,0.0,0.03059027121168663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009471901855160279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0794565100550469,0.017283548870269807,0.018881280193946595,0.03081969044480673,0.01791757782983406,0.024036587190255372,0.029664218261923895,0.01786659526215498,0.03059027121168663,0.0,0.018881280193946595,0.03059027121168663,0.0,0.0,0.0,0.0,0.01791757782983406,0.017283548870269807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009471901855160279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03059027121168663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01791757782983406,0.0,0.0,0.0,0.0,0.0,0.0,0.03059027121168663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017283548870269807,0.0,0.0,0.03059027121168663,0.0,0.0,0.009471901855160279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03059027121168663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
부상,0.0,0.022143127308207926,0.014824761975001722,0.017878763366197287,0.02246309275542997,0.0,0.0,0.0,0.0,0.012738973322010289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05985272267898042,0.04820282642542391,0.0,0.030790268102221286,0.033802598928981485,0.034397822146470566,0.02069414234868586,0.02867513107372476,0.022143127308207926,0.018881280193946595,0.0,0.022143127308207926,0.029359078934733853,0.030391176140752926,0.016342123376265,0.028384075060280723,0.033802598928981485,0.04820282642542391,0.022239299670739933,0.029252452467378863,0.0,0.0,0.0,0.0,0.0,0.012738973322010289,0.0,0.0,0.0,0.0,0.0,0.0,0.02246893187898171,0.0,0.017878763366197287,0.024088862116581754,0.0,0.0,0.022143127308207926,0.017208693375425604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017878763366197287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033802598928981485,0.021734912078902147,0.0,0.0,0.023734197248601346,0.016690620741456327,0.0,0.022143127308207926,0.01700265779656276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017878763366197287,0.04820282642542391,0.0,0.0,0.022143127308207926,0.0,0.0,0.012738973322010289,0.0,0.0,0.018424274671865096,0.0,0.0,0.0,0.0,0.0,0.0,0.022143127308207926,0.0,0.0,0.0,0.0,0.0,0.02246893187898171,0.0,0.0,0.0,0.017878763366197287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014824761975001722,0.0,0.0,0.016342123376265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
거푸집,0.038431530986300234,0.0,0.015698621545308048,0.013268382930987378,0.01866650134678663,0.023316158580410768,0.013441052560313709,0.009291149332241611,0.022004457340929776,0.013449874756120537,0.0,0.0,0.011128320793380931,0.010257341178381733,0.01380091661063431,0.0,0.0,0.0,0.0,0.017310273423664292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08565178640293752,0.026547730919379914,0.022143127308207926,0.014288819762641946,0.016178425701632655,0.017880454148451044,0.03530490015785611,0.01695185352596815,0.0,0.03059027121168663,0.022143127308207926,0.0,0.013599938350594733,0.01335313730067137,0.020508917829910683,0.011980732505681744,0.016178425701632655,0.026547730919379914,0.01872894515067331,0.01804046938486407,0.020012911828566897,0.021535392815870233,0.01710565108643104,0.013441052560313709,0.0,0.013449874756120537,0.0,0.0,0.023316158580410768,0.01278229463338033,0.03842365921048606,0.016788666515983427,0.017239812071169095,0.038431530986300234,0.013268382930987378,0.013564883505402357,0.03482086052262452,0.034692745990546045,0.0,0.014672924618181468,0.06956488893641574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009291149332241611,0.0,0.0,0.0,0.013268382930987378,0.0,0.0,0.0,0.0,0.06956488893641574,0.0,0.0,0.0,0.023316158580410768,0.0,0.0,0.0,0.013441052560313709,0.08389809249468963,0.016178425701632655,0.014162688582023042,0.041880479940954826,0.041880479940954826,0.023518676180861658,0.01549006736299783,0.015812323177029772,0.0,0.03882003847573046,0.0,0.0,0.0,0.013441052560313709,0.0,0.0,0.0,0.0,0.022196163652197332,0.013268382930987378,0.026547730919379914,0.030934326024748562,0.03254129138069109,0.0,0.02094056357544379,0.018884422309438063,0.013449874756120537,0.013441052560313709,0.018529439099369945,0.021943269371056194,0.08083615381015402,0.06956488893641574,0.02062673445721071,0.018298610331744816,0.017864183107643886,0.020012911828566897,0.0,0.011128320793380931,0.01355199082416396,0.01355199082416396,0.0,0.0,0.017239812071169095,0.0,0.0,0.0,0.013268382930987378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049174516217220895,0.02743606923400439,0.025509784869279076,0.0,0.027084469539711872,0.021535392815870233,0.015698621545308048,0.009291149332241611,0.021256001045525136,0.020508917829910683,0.0,0.022004457340929776,0.0,0.038431530986300234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
부가,0.0,0.013599938350594733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037137582513881294,0.029359078934733853,0.0,0.017829098950948634,0.0,0.0,0.014486402896331638,0.013599938350594733,0.0,0.029359078934733853,0.013599938350594733,0.0,0.03897709299976834,0.015409771395617796,0.03642664438282855,0.017829098950948634,0.037137582513881294,0.023051685856130877,0.03005351491881549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017399362899112848,0.0,0.0,0.013599938350594733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017829098950948634,0.0,0.0,0.0,0.0,0.0,0.0,0.013599938350594733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037137582513881294,0.0,0.0,0.013599938350594733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013599938350594733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015409771395617796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
가드레일,0.0,0.01335313730067137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037137582513881294,0.030391176140752926,0.0,0.018757155573590673,0.0,0.0,0.0147541525871906,0.01335313730067137,0.0,0.030391176140752926,0.01335313730067137,0.03897709299976834,0.0,0.015971651098453745,0.03749274331782957,0.018757155573590673,0.037137582513881294,0.023975144098193943,0.03141965745329215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01564032413904971,0.0,0.0,0.01335313730067137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018757155573590673,0.015381884195377652,0.0,0.0,0.0,0.0,0.0,0.01335313730067137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037137582513881294,0.0,0.0,0.01335313730067137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01335313730067137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015971651098453745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
볼트,0.0,0.020508917829910683,0.021967124225152544,0.014765044414004126,0.0,0.0,0.0,0.016947981456541597,0.0,0.0,0.0,0.0,0.0,0.0,0.021929435584594186,0.0,0.0,0.0,0.0,0.024259249099290576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034753926913558025,0.016342123376265,0.0,0.014629210864845112,0.0,0.0,0.016051172565276745,0.020508917829910683,0.0,0.016342123376265,0.020508917829910683,0.015409771395617796,0.015971651098453745,0.0,0.014755866479861471,0.014629210864845112,0.034753926913558025,0.02978075363525323,0.01759273309380725,0.0,0.030249986716649652,0.021844166970031952,0.0,0.0,0.0,0.0,0.012681472155860718,0.0,0.0,0.0,0.0,0.0,0.0,0.014765044414004126,0.0,0.0,0.0,0.020508917829910683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021048251427297764,0.0,0.0,0.0,0.0,0.016947981456541597,0.0,0.0,0.0,0.014765044414004126,0.0,0.022755985706900024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014629210864845112,0.0,0.0,0.0,0.02187517933987022,0.018925998394187054,0.0,0.020508917829910683,0.015377649091974335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024093961850441985,0.014765044414004126,0.034753926913558025,0.0,0.0,0.020508917829910683,0.0,0.0,0.0,0.0,0.0,0.016644771930637098,0.0,0.0,0.0,0.0,0.0,0.0,0.020508917829910683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014765044414004126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08653749201124,0.05373325603005162,0.046613065193868715,0.03498877542607121,0.04745875455432488,0.030249986716649652,0.021967124225152544,0.016947981456541597,0.036335913338630045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
