,철근,거푸집,설치,자재,이동,바닥,안전,비계,상부,고정,철근,거푸집,손가락,자재,상태,벽체,유로폼,바닥,미흡,설치,부주의,자의,과실,단순,불안전,행동,이동,자세,개인,발판,골절,발목,오른쪽,부상,철근,장갑,왼쪽,거푸집,손가락,무릎,근로자,부주의,행동,불안전,미흡,이동,안전,통로,자재,비계,계단,사다리,이동,이용,설치,이동식,비계,승강,난간,낙상,미흡,질병,질환,원인,골격계,개인,심근경색,주시,전방,피로,철근,운반,자재,배근,이동,기초,상부,가공,부주의,실족,콘크리트,펌프,배관,바닥,호스,잔재,분배,망치,이동,철근콘크리트,호수,물이,신호,빗물,크레인,타워,인양,운전,바람,유도,목재,절단,톱날,합판,스킬,나무,공용,사용,가공,원형,안전,난간,보호,의식,설치,준수,부족,미착,시설,추락,운전,차량,트리,아웃,지게차,추락사고,크레인,트럭,적재,주차장,포트,펌프,레미콘,차량,고정,호퍼,호스,후진,슈트,압력,시스템,발판,비계,설치,동바리,이동식,추락,실족,이동,거푸집,안경,미착,착용,램프,보호,지급,안전모,개인,안구,일체,의사소통,신호,자간,소통,상호,부재,미흡,체계,인조,일치,교육,안전교육,미흡,대한,방법,외국인,요인,부족,관리,장소,균형,각목,인써트플레이트,과정,벽체,발의,상체,배관,반발력,바닥,관리,자의,감독,부재,관리자,협조,부공,행정,결정,관계자
개인,0.0,0.0,0.0,0.0,0.05125905308712732,0.0,0.012031906304411633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013874342711525857,0.0,0.0,0.0,0.015183516129910465,0.0,0.08574596754851235,0.06538121994795,0.03430183734428156,0.042642008628042925,0.04784817305931855,0.04288013832214798,0.05125905308712732,0.02227594692128579,0.0,0.03981891706558113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08574596754851235,0.04288013832214798,0.04784817305931855,0.015183516129910465,0.05125905308712732,0.012031906304411633,0.01651335906940214,0.0,0.0,0.0,0.0,0.05125905308712732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015183516129910465,0.029873185175634,0.029401145866633165,0.028841093896276954,0.021400192612907088,0.0,0.018648611648696772,0.020869785272951465,0.024461657643979652,0.041344414944184615,0.0,0.0,0.0,0.0,0.05125905308712732,0.0,0.0,0.0,0.08574596754851235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05125905308712732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021384320676356025,0.0,0.0,0.012031906304411633,0.0,0.03791195884106218,0.021251734123260372,0.0,0.03234589563603322,0.018497243066485463,0.02868544151686012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03981891706558113,0.0,0.0,0.0,0.0,0.0,0.0,0.05125905308712732,0.0,0.13340939451375722,0.02868544151686012,0.06358984591048303,0.04839344616260092,0.03791195884106218,0.034833633021754094,0.03505834326744596,0.0,0.02938902888928584,0.027565251922717426,0.0,0.0,0.0,0.0,0.0,0.04060068177488676,0.015183516129910465,0.0,0.0,0.0,0.0,0.0,0.015183516129910465,0.0,0.029130410572254094,0.0,0.0,0.018497243066485463,0.023129378763657858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023129378763657858,0.06538121994795,0.05050032072784907,0.04060068177488676,0.043098572489018445,0.03603814326619092,0.033739633358026745,0.033739633358026745,0.03477873916301132,0.03239722211856164
발판,0.0,0.018573725986324525,0.029805722502018142,0.012647542997995339,0.018607895067508522,0.0,0.0,0.027030745446776937,0.014836213086236824,0.011920173079899529,0.0,0.018573725986324525,0.0,0.012647542997995339,0.0,0.0,0.016056221629334868,0.0,0.0,0.029805722502018142,0.1316205780782797,0.09510565127358608,0.08212720811014107,0.07023310114547035,0.026601841301569045,0.02335341518029588,0.018607895067508522,0.047403065900469527,0.03981891706558113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018573725986324525,0.0,0.0,0.0,0.1316205780782797,0.02335341518029588,0.026601841301569045,0.0,0.018607895067508522,0.0,0.019421280643575622,0.012647542997995339,0.027030745446776937,0.0,0.0,0.018607895067508522,0.018544734886913824,0.029805722502018142,0.0304226881254054,0.027030745446776937,0.0,0.0,0.019107326639283034,0.0,0.0,0.0,0.0,0.0,0.03981891706558113,0.0,0.0,0.0,0.0,0.0,0.0,0.012647542997995339,0.0,0.018607895067508522,0.0,0.014836213086236824,0.0,0.1316205780782797,0.027830938749145745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018607895067508522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018236326276095546,0.0,0.0,0.0,0.0,0.0,0.0,0.029805722502018142,0.0,0.0,0.0,0.0,0.03273376024011924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011920173079899529,0.0,0.0,0.0,0.0,0.0,0.10289366663282092,0.0,0.027030745446776937,0.029805722502018142,0.059754433090013985,0.0304226881254054,0.03273376024011924,0.027830938749145745,0.018607895067508522,0.018573725986324525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03981891706558113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027340111078306733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09510565127358608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
골절,0.06629832817063319,0.06496391961647681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06629832817063319,0.06496391961647681,0.039860886793938274,0.0,0.0,0.0,0.03905023079929599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05222574049112761,0.0545873944850423,0.058581574388750085,0.06629832817063319,0.05358287359458102,0.04640370173983132,0.06496391961647681,0.039860886793938274,0.05460347074333139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06629832817063319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06496391961647681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
발목,0.013506365130859376,0.01548422227844332,0.0,0.016147513478315008,0.017270804560821026,0.014944758812974615,0.0,0.0,0.013277084653347803,0.0,0.013506365130859376,0.01548422227844332,0.02181715474040678,0.016147513478315008,0.012378715150059602,0.0,0.01910421150476867,0.014944758812974615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017270804560821026,0.0,0.0,0.0,0.05222574049112761,0.0,0.029074275190503884,0.02887210742878646,0.013506365130859376,0.02413166214650424,0.028586753801624037,0.01548422227844332,0.02181715474040678,0.025091298445223165,0.0,0.0,0.0,0.0,0.0,0.017270804560821026,0.0,0.0,0.016147513478315008,0.0,0.0,0.0,0.017270804560821026,0.0,0.0,0.0,0.0,0.014247057809282392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013506365130859376,0.04070073829699197,0.016147513478315008,0.0,0.017270804560821026,0.017152656840572676,0.013277084653347803,0.016149141169307577,0.0,0.0,0.0,0.0,0.0,0.014944758812974615,0.0,0.0,0.0,0.017092183211175945,0.017270804560821026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016302223952134386,0.0,0.0,0.0,0.0,0.0,0.019961787703933496,0.0,0.0,0.0,0.01905668817106751,0.016149141169307577,0.013574622987560033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016302223952134386,0.02853283601597369,0.027163777198440694,0.027659264102716637,0.026641972788472426,0.02320299593586589,0.0,0.02186603618253799,0.02661350269828675,0.02257077636287248,0.0,0.0,0.0,0.02853283601597369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017270804560821026,0.01548422227844332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014944758812974615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
오른쪽,0.03315851043608696,0.01492785706717968,0.0,0.0,0.011697996658981644,0.01594708273411271,0.0,0.0,0.010559424186085766,0.0,0.03315851043608696,0.01492785706717968,0.02449302287140836,0.0,0.011369220624498043,0.0,0.018864984261320487,0.01594708273411271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011697996658981644,0.0,0.0,0.0,0.0545873944850423,0.029074275190503884,0.0,0.030017700856103998,0.03315851043608696,0.026005848124570415,0.030157526480280358,0.01492785706717968,0.02449302287140836,0.027281492693946884,0.0,0.0,0.0,0.0,0.0,0.011697996658981644,0.0,0.0,0.0,0.0,0.0,0.0,0.011697996658981644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03315851043608696,0.0,0.0,0.0,0.011697996658981644,0.015911890420545673,0.010559424186085766,0.015636631431100126,0.0,0.0,0.07565084955704668,0.0,0.0,0.01594708273411271,0.014932555132707699,0.0169569914464343,0.016465883322651118,0.022352453438454347,0.011697996658981644,0.017389801465455452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03181779495976773,0.021524742076770652,0.02355275439830647,0.015669501078516678,0.014613148619841691,0.0,0.01589485104544477,0.015636631431100126,0.015863922804344063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014932555132707699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011697996658981644,0.01492785706717968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01594708273411271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
부상,0.014782331185054247,0.015044386477438939,0.0,0.014347308533804042,0.014488314466708414,0.01390630010875337,0.0,0.0,0.012978850421081475,0.0,0.014782331185054247,0.015044386477438939,0.020960132978694753,0.014347308533804042,0.011794078809124269,0.0,0.021041467942218593,0.01390630010875337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014488314466708414,0.0,0.0,0.0,0.058581574388750085,0.02887210742878646,0.030017700856103998,0.0,0.014782331185054247,0.024086167393014897,0.02647237909570877,0.015044386477438939,0.020960132978694753,0.027455681195998165,0.0,0.0,0.0,0.0,0.0,0.014488314466708414,0.0,0.0,0.014347308533804042,0.0,0.0,0.0,0.014488314466708414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014782331185054247,0.03614673408512265,0.014347308533804042,0.02654821151680351,0.014488314466708414,0.018145509236588652,0.012978850421081475,0.014160577511775787,0.0,0.0,0.0,0.0,0.0,0.01390630010875337,0.0,0.0,0.0,0.01580712873985976,0.014488314466708414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017245883484673534,0.014160577511775787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014488314466708414,0.015044386477438939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01390630010875337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
철근,0.0,0.031203890216282663,0.02765685417429595,0.024859864482547504,0.017397538861973427,0.027976485303270765,0.025075853560179242,0.024721959745678507,0.018804706577258426,0.024318349336191855,0.0,0.031203890216282663,0.030563774200393974,0.024859864482547504,0.029798795309953836,0.029102069555524624,0.029001015343209258,0.027976485303270765,0.027838634304925405,0.02765685417429595,0.11027162929878936,0.0,0.0,0.0,0.0,0.0,0.017397538861973427,0.0,0.0,0.0,0.06629832817063319,0.013506365130859376,0.03315851043608696,0.014782331185054247,0.0,0.03151216876686055,0.03139621040667112,0.031203890216282663,0.030563774200393974,0.02982679345654013,0.0,0.11027162929878936,0.0,0.0,0.027838634304925405,0.017397538861973427,0.025075853560179242,0.015047926151164787,0.024859864482547504,0.024721959745678507,0.0,0.0,0.017397538861973427,0.0,0.02765685417429595,0.0,0.024721959745678507,0.0,0.0,0.0,0.027838634304925405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0870979078412765,0.024859864482547504,0.06121512647939819,0.017397538861973427,0.03490366167021712,0.018804706577258426,0.023882535518201083,0.11027162929878936,0.013326038154760356,0.0,0.0,0.0,0.027976485303270765,0.0,0.0,0.0,0.0,0.017397538861973427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013999419860626918,0.023882535518201083,0.0,0.025075853560179242,0.0,0.0,0.0,0.02765685417429595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024318349336191855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024721959745678507,0.02765685417429595,0.0,0.0,0.0,0.013326038154760356,0.017397538861973427,0.031203890216282663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027838634304925405,0.0,0.0,0.0,0.0,0.0,0.027838634304925405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029102069555524624,0.0,0.0,0.0,0.0,0.027976485303270765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
장갑,0.03151216876686055,0.011527690313694659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151216876686055,0.011527690313694659,0.024633701083058866,0.0,0.012743736059421444,0.0,0.01476868823183804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05358287359458102,0.02413166214650424,0.026005848124570415,0.024086167393014897,0.03151216876686055,0.0,0.02498586425399101,0.011527690313694659,0.024633701083058866,0.019434160297556704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03151216876686055,0.0,0.0,0.0,0.0,0.0,0.0,0.017098808310715228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10702516334536409,0.04494459721861343,0.035179343992337506,0.02882521831728037,0.021653104759143702,0.01944849384227306,0.021302865572348218,0.015409402773086672,0.017098808310715228,0.02100057709676049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011527690313694659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
왼쪽,0.03139621040667112,0.015464950141903038,0.0,0.012953780418429909,0.012840490774385756,0.015597803428127003,0.0,0.0,0.011419950271685636,0.0,0.03139621040667112,0.015464950141903038,0.025068349019063175,0.012953780418429909,0.014329888730308226,0.0,0.016457785196016678,0.015597803428127003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012840490774385756,0.0,0.0,0.0,0.04640370173983132,0.028586753801624037,0.030157526480280358,0.02647237909570877,0.03139621040667112,0.02498586425399101,0.0,0.015464950141903038,0.025068349019063175,0.023212970542508586,0.0,0.0,0.0,0.0,0.0,0.012840490774385756,0.0,0.0,0.012953780418429909,0.0,0.0,0.0,0.012840490774385756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03139621040667112,0.0,0.012953780418429909,0.0,0.012840490774385756,0.016057630346597334,0.011419950271685636,0.01950167785553523,0.0,0.0,0.06037659432172966,0.0,0.0,0.015597803428127003,0.01394254785540555,0.013511489539522489,0.012471986189296786,0.019757571619855828,0.012840490774385756,0.013639206635590415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10135944412598129,0.04459995997043666,0.030836362894887705,0.029113778375192457,0.022307800424589855,0.020862060123789824,0.019916317368697454,0.019723496802758773,0.01950167785553523,0.02109794072764106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01673166837115567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01394254785540555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012840490774385756,0.015464950141903038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015597803428127003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
거푸집,0.031203890216282663,0.0,0.018382934960714113,0.01820665039117039,0.018035507066242563,0.02222463417128583,0.023376419994340605,0.015571818012749006,0.017847410636589473,0.018646632446991766,0.031203890216282663,0.0,0.01680971428390643,0.01820665039117039,0.014552607494531654,0.02050036185641221,0.016550662772544796,0.02222463417128583,0.027115293946681295,0.018382934960714113,0.0,0.0,0.0,0.0,0.0,0.0,0.018035507066242563,0.0,0.0,0.018573725986324525,0.06496391961647681,0.01548422227844332,0.01492785706717968,0.015044386477438939,0.031203890216282663,0.011527690313694659,0.015464950141903038,0.0,0.01680971428390643,0.01291554630647443,0.0,0.0,0.0,0.0,0.027115293946681295,0.018035507066242563,0.023376419994340605,0.01257320008861744,0.01820665039117039,0.015571818012749006,0.0,0.0,0.018035507066242563,0.029378611076087247,0.018382934960714113,0.0164928428105084,0.015571818012749006,0.0,0.0,0.013751456189732546,0.027115293946681295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031203890216282663,0.0,0.01820665039117039,0.0,0.018035507066242563,0.0,0.017847410636589473,0.0,0.0,0.011559681342033811,0.0,0.0,0.024282250591987294,0.02222463417128583,0.0,0.0,0.0,0.013024108529029499,0.018035507066242563,0.0,0.0,0.0,0.0,0.0,0.01587848427097834,0.0,0.018081910349415437,0.0,0.0,0.0,0.0,0.0,0.0,0.018585622915889825,0.0,0.0,0.0,0.02058313454023672,0.0,0.0,0.023376419994340605,0.0,0.0,0.0,0.018382934960714113,0.0,0.0,0.0,0.0,0.022563429363349246,0.0,0.0,0.0,0.0,0.0,0.0,0.01587848427097834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018646632446991766,0.0,0.0,0.0,0.0,0.0,0.04537716683243794,0.018573725986324525,0.015571818012749006,0.018382934960714113,0.03900332528212855,0.0164928428105084,0.022563429363349246,0.011559681342033811,0.018035507066242563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04445829217934116,0.0,0.027115293946681295,0.0,0.023940829242304857,0.0,0.0,0.0,0.027115293946681295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24080800374923875,0.06508736684687345,0.037457529948894744,0.049783458843126814,0.02050036185641221,0.032938143285622265,0.032890938511594185,0.024282250591987294,0.03185072056854435,0.02222463417128583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
손가락,0.030563774200393974,0.01680971428390643,0.026147010779903286,0.01275570097975118,0.0,0.01367231261441226,0.0,0.0,0.010963029602207026,0.0,0.030563774200393974,0.01680971428390643,0.0,0.01275570097975118,0.015563785709528426,0.02759222616113196,0.020762796724074505,0.01367231261441226,0.02632879091053274,0.026147010779903286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039860886793938274,0.02181715474040678,0.02449302287140836,0.020960132978694753,0.030563774200393974,0.024633701083058866,0.025068349019063175,0.01680971428390643,0.0,0.01741125148479704,0.0,0.0,0.0,0.0,0.02632879091053274,0.0,0.0,0.0,0.01275570097975118,0.0,0.0,0.0,0.0,0.0,0.026147010779903286,0.0,0.0,0.0,0.0,0.0,0.02632879091053274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030563774200393974,0.0,0.01275570097975118,0.0,0.0,0.0,0.010963029602207026,0.021810456702979434,0.0,0.0,0.0,0.0,0.0,0.01367231261441226,0.0,0.0,0.0,0.01495323211767093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1014039909727496,0.04703380074842755,0.03250783594983452,0.03129690179847262,0.021959108779896576,0.020442759912846435,0.020486941637839356,0.018330491409930975,0.021810456702979434,0.022263959764405684,0.0,0.0,0.0,0.0,0.026147010779903286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026147010779903286,0.0,0.0,0.0,0.0,0.0,0.01680971428390643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02632879091053274,0.0,0.0,0.0,0.0,0.0,0.02632879091053274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02759222616113196,0.0,0.0,0.0,0.0,0.01367231261441226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
무릎,0.02982679345654013,0.01291554630647443,0.0,0.0,0.010481046536578274,0.012075728804464407,0.0,0.0,0.008980275239910792,0.0,0.02982679345654013,0.01291554630647443,0.01741125148479704,0.0,0.009931211533212077,0.0,0.01844503523370167,0.012075728804464407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010481046536578274,0.0,0.0,0.0,0.05460347074333139,0.025091298445223165,0.027281492693946884,0.027455681195998165,0.02982679345654013,0.019434160297556704,0.023212970542508586,0.01291554630647443,0.01741125148479704,0.0,0.0,0.0,0.0,0.0,0.0,0.010481046536578274,0.0,0.0,0.0,0.0,0.0,0.0,0.010481046536578274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02982679345654013,0.0,0.0,0.0,0.010481046536578274,0.0,0.008980275239910792,0.0,0.0,0.0,0.0591123408661346,0.0,0.0,0.012075728804464407,0.014055935378574832,0.014067400011227823,0.011781810743696247,0.015900030926790314,0.010481046536578274,0.013175149548966977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01216965452219768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014055935378574832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010481046536578274,0.01291554630647443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012075728804464407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
