,배관,바닥,설치,비계,자재,이동,안전,발판,상태,운반,상태,미흡,그라인더,배관,안전,차량,고정,구간,설치,실시,손가락,장갑,절단,왼손,배관,끼임,골절,검지,왼쪽,사이,사다리,안전,추락,인조,이용,미끄럼,높이,발판,사용,아웃,부주의,개인,동작,본인,과실,부족,홀더선,순관,능력,부품,근로자,행동,불안전,부주의,작업장,체계,발판,이동,상태,신호,위험,불안전,대책,자세,돌출,원인,교육,요인,도출,방법,배관,이동,포트,설치,천장,비계,자재,추락,발목,철골,이동식,이송,자재,통로,지정,비계,이동,하나,불안전,운반,미흡,소음,통제,착용,설정,주변,구획,예방,구간,소화기,골절,발목,무릎,충격,계단,손목,마치,가설,도로,우측,계단,가설,건물,이동,이용,부주의,점등,가로,벽돌,신년,어깨,통증,허리,요양,산재,신청,느낌,방문,진단,운반,가스,용기,내부,잔류,시공,배관,불티,화재,와이어,방서,질병,질환,장기간,골격계,개인,종사,건강,업무,자세,플랜트,대차,바퀴,컨베이어,사이,협착,이동,방향,덕트,크레인,부족,이동,부주의,행동,낙상,미고,주장,조기,마치,인력,중량,단순,과실,자의,부주의,베이스,베임,벨트,벽돌,벽면,벽체,엘리베이터,상층,와이어로프,내부,외줄,텐션,피트,추락,설치,이스트,로프,밸브,지지,벽체,리프트,철골,테이블,중인,인양,협착된
비계,0.015902507721577516,0.012412853965330466,0.016469325688651365,0.0,0.018739586998798713,0.012979968289124979,0.008494039798933331,0.010193825720045346,0.010415695099450294,0.016809572389223766,0.010415695099450294,0.0,0.0,0.015902507721577516,0.008494039798933331,0.009890535799924709,0.00806230247472651,0.01302667613849181,0.016469325688651365,0.0,0.0,0.0,0.0,0.0,0.015902507721577516,0.0,0.0,0.0,0.0,0.010013416475573106,0.0,0.008494039798933331,0.042690577795527554,0.0,0.024123557759017002,0.0,0.020547534161978007,0.010193825720045346,0.018371132466980092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023643447604263526,0.02375233972986993,0.0,0.0,0.0,0.010193825720045346,0.012979968289124979,0.010415695099450294,0.0,0.0,0.02375233972986993,0.0,0.015706137228012552,0.0,0.0,0.0,0.0,0.0,0.014498100489249204,0.015902507721577516,0.012979968289124979,0.014998585337878597,0.016469325688651365,0.013119144274064506,0.0,0.018739586998798713,0.042690577795527554,0.010490746715691682,0.011344510622082426,0.077278103945439,0.056647706695435604,0.018739586998798713,0.04501822785865581,0.040916839452659864,0.0,0.012979968289124979,0.027741175323284975,0.02375233972986993,0.016809572389223766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01302667613849181,0.0,0.0,0.010490746715691682,0.0,0.0,0.0,0.0,0.026740971946743637,0.0,0.0,0.017410872964999557,0.0,0.0,0.0,0.012979968289124979,0.024123557759017002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016809572389223766,0.0,0.0,0.0,0.0,0.0,0.015902507721577516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015706137228012552,0.0,0.04144477359212072,0.0,0.0,0.010013416475573106,0.016465822823478894,0.012979968289124979,0.0,0.01793204301656427,0.0,0.0,0.012979968289124979,0.0,0.023643447604263526,0.03294199025564908,0.0,0.0226126829439766,0.0,0.026740971946743637,0.02597944383010768,0.02457803613681844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004591821929499235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042690577795527554,0.016469325688651365,0.0,0.028258563559417624,0.0,0.0,0.004591821929499235,0.0,0.011344510622082426,0.0,0.0,0.0,0.0
이동,0.07721213703205282,0.024552780061329937,0.06337064862359815,0.012979968289124979,0.01054042327894558,0.0,0.020436475052319644,0.033213250041969955,0.03314768238827819,0.01334921191553635,0.03314768238827819,0.0,0.0,0.07721213703205282,0.020436475052319644,0.0,0.0,0.014387064624300113,0.06337064862359815,0.0,0.0,0.0,0.0,0.0,0.07721213703205282,0.0,0.0,0.0,0.0,0.06649401743342452,0.0,0.020436475052319644,0.05468048560209807,0.0,0.0792854992108976,0.0,0.0,0.033213250041969955,0.0,0.0,0.16409180449452526,0.0,0.0,0.0,0.0,0.0561371709756556,0.0,0.0,0.0,0.0,0.1397510201529212,0.04130892278670727,0.019676909987060426,0.16409180449452526,0.035022891475831944,0.033600329130785415,0.033213250041969955,0.0,0.03314768238827819,0.03235318235388309,0.0,0.019676909987060426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07721213703205282,0.0,0.06370682810720148,0.06337064862359815,0.059616872131970436,0.012979968289124979,0.01054042327894558,0.05468048560209807,0.015399703888415347,0.05275784314408859,0.05433023559903502,0.11022994971204364,0.01054042327894558,0.09196111396604117,0.09171279972143997,0.012979968289124979,0.0,0.06880736521074324,0.019676909987060426,0.01334921191553635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014387064624300113,0.0,0.0,0.015399703888415347,0.0,0.0,0.3582833270889977,0.0,0.04122178241414515,0.10150499766076343,0.0,0.0,0.3582833270889977,0.10150499766076343,0.09539763984665975,0.0,0.0792854992108976,0.16409180449452526,0.07591515558003006,0.07591515558003006,0.07591515558003006,0.07591515558003006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01334921191553635,0.0,0.0,0.0,0.0,0.0,0.07721213703205282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12362934158097189,0.0748331154834021,0.0740729055049347,0.06649401743342452,0.06321902530244676,0.0,0.060338341144303795,0.06019990956368239,0.057714663641782835,0.0561371709756556,0.0,0.16409180449452526,0.04130892278670727,0.06062474105142037,0.05731095250491721,0.058431467032019804,0.05740762338999951,0.04122178241414515,0.04882152522961357,0.03641011119116037,0.0,0.0,0.0,0.16409180449452526,0.0,0.0,0.0,0.07591515558003006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05468048560209807,0.06337064862359815,0.0,0.0,0.0,0.0,0.0,0.0,0.05275784314408859,0.0,0.0,0.0,0.0
하나,0.0,0.0,0.0,0.027741175323284975,0.029410868069262304,0.06880736521074324,0.0,0.0,0.0,0.017026658665679782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015265511438159345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02034952054460149,0.0,0.0,0.0,0.020725610772792048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027102889041799267,0.0,0.0,0.0,0.0,0.06880736521074324,0.0,0.0,0.0,0.027102889041799267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06880736521074324,0.0,0.0,0.0,0.027741175323284975,0.029410868069262304,0.0,0.0,0.0,0.10240688157449898,0.09557261459961333,0.029410868069262304,0.07729101399941439,0.07909981576973286,0.027741175323284975,0.06880736521074324,0.0,0.027102889041799267,0.017026658665679782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015265511438159345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06880736521074324,0.02034952054460149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017026658665679782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06880736521074324,0.0,0.0,0.0,0.0,0.06880736521074324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
불안전,0.0,0.0,0.0,0.02375233972986993,0.02088044074875273,0.019676909987060426,0.02028290822372261,0.021212606223907367,0.019155304907634032,0.017345133218258372,0.019155304907634032,0.0,0.0,0.0,0.02028290822372261,0.0,0.0,0.021344474789437042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02028290822372261,0.0,0.0,0.0,0.0,0.0,0.021212606223907367,0.016905828290651653,0.0,0.05363020497814221,0.0,0.0,0.0,0.0,0.023513820355655864,0.0,0.0,0.0,0.0,0.07527030444726357,0.05469743229859957,0.0,0.05363020497814221,0.0221975175278343,0.0232423315523331,0.021212606223907367,0.019676909987060426,0.019155304907634032,0.04604300484853707,0.05999892209593127,0.0,0.04506584025360721,0.03081297706084211,0.04309871854640139,0.04130324743248147,0.04598425668734017,0.0391480540002107,0.041224684806583894,0.03498775826711517,0.0,0.019676909987060426,0.0,0.0,0.0,0.02375233972986993,0.02088044074875273,0.0,0.0,0.0,0.058754576664331475,0.03508987179546114,0.02088044074875273,0.03507750989097109,0.0290336687514416,0.02375233972986993,0.019676909987060426,0.027102889041799267,0.0,0.017345133218258372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021344474789437042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024942672133006383,0.0,0.0,0.0,0.0,0.0,0.0,0.019676909987060426,0.0,0.05363020497814221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017345133218258372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03081297706084211,0.0,0.0,0.0,0.0,0.0,0.0,0.019676909987060426,0.0,0.0,0.0,0.023513820355655864,0.019676909987060426,0.05363020497814221,0.05469743229859957,0.038091648309997846,0.04001404395644907,0.0366342042456666,0.03365801500521778,0.024942672133006383,0.030105463827019164,0.03831681929636362,0.0,0.0,0.0,0.05363020497814221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
운반,0.013203892430281935,0.010474398904885721,0.014040596050587122,0.016809572389223766,0.01459949672517763,0.01334921191553635,0.01883377049183571,0.006947104639083904,0.01784313984730529,0.0,0.01784313984730529,0.0,0.0,0.013203892430281935,0.01883377049183571,0.011721642556515012,0.0,0.014156790820179128,0.014040596050587122,0.0,0.0,0.0,0.0,0.0,0.013203892430281935,0.0,0.0,0.0,0.0,0.009110290188519245,0.0,0.01883377049183571,0.0,0.0,0.019031769688560275,0.0,0.01741648344393129,0.006947104639083904,0.016074723955728287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025153109990563426,0.017345133218258372,0.0,0.0,0.0,0.006947104639083904,0.01334921191553635,0.01784313984730529,0.0,0.0,0.017345133218258372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013203892430281935,0.01334921191553635,0.0,0.014040596050587122,0.0,0.016809572389223766,0.01459949672517763,0.0,0.0,0.0,0.05862044204041202,0.03770562753363808,0.01459949672517763,0.03237531415319185,0.025437987614227553,0.016809572389223766,0.01334921191553635,0.017026658665679782,0.017345133218258372,0.0,0.0,0.0,0.015591272978487548,0.0,0.0,0.0,0.0,0.01733288339164025,0.014156790820179128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02562322894907467,0.0,0.0,0.0,0.0,0.0,0.0,0.01334921191553635,0.019031769688560275,0.0,0.0,0.0,0.0,0.0,0.07294691698613132,0.06956759903589828,0.04537943609873177,0.022861815427855845,0.0215220455946097,0.0215220455946097,0.021649339417479548,0.02080946826374672,0.020845306094897945,0.0,0.0,0.0,0.0,0.0,0.0,0.013203892430281935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04059337526268522,0.01827013876711182,0.0,0.009110290188519245,0.01536111554082891,0.01334921191553635,0.016593322477178825,0.022191860022535162,0.0,0.0,0.01334921191553635,0.0,0.025153109990563426,0.03838595525338581,0.02939413576177909,0.031710069363756206,0.029558889511553294,0.02562322894907467,0.036304900916991886,0.025339950426518463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014040596050587122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미흡,0.02630743905695844,0.0,0.0249188147888625,0.0,0.0,0.0,0.025742536839024333,0.0,0.03438209606168558,0.0,0.03438209606168558,0.0,0.027167588156476005,0.02630743905695844,0.025742536839024333,0.025416400342577306,0.025300061904591727,0.015500235693703311,0.0249188147888625,0.024563019917515458,0.0,0.0,0.0,0.0,0.02630743905695844,0.0,0.0,0.0,0.0,0.0,0.0,0.025742536839024333,0.0,0.01789705886370339,0.0,0.0,0.0,0.0,0.01800019668348914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022636513601343774,0.0,0.0,0.03438209606168558,0.02402997808112698,0.023956141291756633,0.0,0.0,0.0,0.0,0.0,0.0,0.023754317932518573,0.0,0.023420671826311353,0.02630743905695844,0.0,0.0,0.0249188147888625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046670717932364006,0.04477610390227459,0.04546241688612041,0.04518176953366452,0.042196775855689504,0.0423028012589961,0.03680946612874908,0.015500235693703311,0.03860032414758127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02630743905695844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017581391895421322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249188147888625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
소음,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046670717932364006,0.0,0.0,0.0,0.0,0.0,0.024774928863020056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022351085416585346,0.0,0.0,0.0,0.0,0.024867351923481284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03255490303388097,0.0,0.0,0.0,0.03751889673925215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022798457797963186,0.0,0.022932534533022114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046670717932364006,0.0,0.061889937458728915,0.06491550140979013,0.06566532421340539,0.058105997561009246,0.06221013746971948,0.05620041312059244,0.024774928863020056,0.05954449158765124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02326902040321553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
통제,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015591272978487548,0.0,0.04477610390227459,0.0,0.0,0.0,0.0,0.0,0.03189923739609855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02480370082259274,0.0,0.0,0.0,0.023264415204079243,0.0,0.0,0.0,0.0,0.026522951197924288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483681275324806,0.0,0.0,0.0,0.03987201424706641,0.03141763309073417,0.0,0.0,0.0,0.0,0.0,0.0,0.027630657478667418,0.0,0.03175084988327812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015591272978487548,0.04477610390227459,0.061889937458728915,0.0,0.059379684340988906,0.059966433461660765,0.05572346512306904,0.05720267891486429,0.05052283677115876,0.03189923739609855,0.05657637732124665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015591272978487548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04560226134410878,0.02755228939256133,0.028389465293915034,0.02480370082259274,0.0,0.0,0.042329386348988675,0.0,0.023005595582140284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
착용,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04546241688612041,0.0,0.0,0.0,0.0,0.0,0.026047667552546862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03236754736791103,0.0,0.0,0.0,0.0,0.0299625507346501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03165612937719131,0.0,0.0,0.0,0.036395205394972104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029321067941803634,0.0,0.027024903749090643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04546241688612041,0.06491550140979013,0.059379684340988906,0.0,0.06285167628232016,0.05946982735248289,0.06010214951692395,0.05308791076673878,0.026047667552546862,0.05632341338593079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022865066004675028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
설정,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04518176953366452,0.0,0.0,0.0,0.0,0.0,0.02379368079299068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022462900803103085,0.0,0.0,0.0,0.0,0.024356737099909036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03253554764739266,0.0,0.0,0.0,0.03503136132466816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03193661989993808,0.0,0.02836704002519301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04518176953366452,0.06566532421340539,0.059966433461660765,0.06285167628232016,0.0,0.05866507528113331,0.06074986801320184,0.05305084055661328,0.02379368079299068,0.056165108880137156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021965719853982654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
주변,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042196775855689504,0.0,0.0,0.0,0.0,0.0,0.024317693890258712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028041529745760334,0.0,0.0,0.0,0.0,0.029740979212750023,0.0,0.0,0.0,0.02523703784409238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034317110719176286,0.0,0.0,0.0,0.03503725891096807,0.03828584632337613,0.0,0.0,0.0,0.021463302061532068,0.0,0.02144445255922855,0.03803805803221032,0.0,0.03285673448641053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042196775855689504,0.058105997561009246,0.05572346512306904,0.05946982735248289,0.05866507528113331,0.0,0.0557268214749389,0.047115306427824494,0.024317693890258712,0.05009148269446477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022345121357383355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212727439956159,0.0
구획,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423028012589961,0.0,0.0,0.0,0.0,0.0,0.022766779448432507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212730047324293,0.0,0.0,0.0,0.0,0.022943115320092907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030268148687115328,0.0,0.0,0.0,0.03340259272033376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031229762746401567,0.0,0.027729301294334242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423028012589961,0.06221013746971948,0.05720267891486429,0.06010214951692395,0.06074986801320184,0.0557268214749389,0.0,0.050559285823714474,0.022766779448432507,0.05290460866913886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021157011767199006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
예방,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733288339164025,0.0,0.03680946612874908,0.0,0.0,0.0,0.0,0.0,0.01990711998829539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023354877450545146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02557906805403471,0.0,0.0,0.0,0.030175781416580044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733288339164025,0.03680946612874908,0.05620041312059244,0.05052283677115876,0.05308791076673878,0.05305084055661328,0.047115306427824494,0.050559285823714474,0.0,0.01990711998829539,0.04779383206854514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07458689458413935,0.07107586620668022,0.044617902099532106,0.029826306988589343,0.028120743366571676,0.028120743366571676,0.028610156176074188,0.027737271910260205,0.027993724249124396,0.01733288339164025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
