Source,Target,Type,Id,Label,Weight,Color
작업중,철거,Directed,33781,,0.089495,"#000000"
작업중,발판,Directed,33782,,0.06822,"#000000"
작업중,자재,Directed,33783,,0.072101,"#000000"
작업중,추락,Directed,33784,,0.024813,"#000000"
작업중,이동,Directed,33785,,0.042856,"#000000"
작업중,정리,Directed,33786,,0.047913,"#000000"
작업중,상태,Directed,33787,,0.017356,"#000000"
작업중,그라인더,Directed,33788,,0.011394,"#000000"
작업중,관리,Directed,33789,,0.009637,"#000000"
작업중,착용,Directed,33790,,0.009617,"#000000"
작업중,조치,Directed,33791,,0.009095,"#000000"
작업중,가시,Directed,33792,,0.009052,"#000000"
작업중,골절,Directed,33793,,0.029799,"#000000"
작업중,손가락,Directed,33794,,0.069357,"#000000"
작업중,부상,Directed,33795,,0.044926,"#000000"
작업중,손목,Directed,33796,,0.017826,"#000000"
작업중,왼쪽,Directed,33797,,0.04788,"#000000"
작업중,우측,Directed,33798,,0.020448,"#000000"
작업중,동바리,Directed,33799,,0.017541,"#000000"
작업중,빠루,Directed,33805,,0.013948,"#000000"
작업중,계단,Directed,33806,,0.041257,"#000000"
작업중,슬라브,Directed,33810,,0.02074,"#000000"
작업중,벽체,Directed,33811,,0.034662,"#000000"
작업중,콘크리트,Directed,33812,,0.020945,"#000000"
작업중,낙하,Directed,33813,,0.047191,"#000000"
작업중,공사,Directed,33816,,0.019516,"#000000"
작업중,하부,Directed,33818,,0.020967,"#000000"
작업중,설치,Directed,33820,,0.022896,"#000000"
작업중,건물,Directed,33821,,0.014423,"#000000"
작업중,본인,Directed,33826,,0.01336,"#000000"
작업중,제거,Directed,33827,,0.02466,"#000000"
작업중,좌측,Directed,33828,,0.016979,"#000000"
작업중,부위,Directed,33829,,0.016657,"#000000"
작업중,발등,Directed,33831,,0.011368,"#000000"
작업중,운반,Directed,33833,,0.018234,"#000000"
작업중,상부,Directed,33834,,0.021403,"#000000"
작업중,사이,Directed,33837,,0.032218,"#000000"
작업중,왼손,Directed,33838,,0.031558,"#000000"
작업중,엄지손가락,Directed,33840,,0.019056,"#000000"
작업중,러그,Directed,33841,,0.015931,"#000000"
작업중,새끼손가락,Directed,33844,,0.016622,"#000000"
작업중,끼임,Directed,33845,,0.018158,"#000000"
작업중,물이,Directed,33848,,0.036727,"#000000"
작업중,잔재,Directed,33850,,0.016979,"#000000"
작업중,발기,Directed,33852,,0.014548,"#000000"
작업중,물의,Directed,33853,,0.012702,"#000000"
작업중,안전모,Directed,33854,,0.014392,"#000000"
작업중,목재,Directed,33855,,0.055623,"#000000"
작업중,나무,Directed,33856,,0.040872,"#000000"
작업중,아웃,Directed,33857,,0.023634,"#000000"
작업중,트리,Directed,33858,,0.023634,"#000000"
작업중,가해,Directed,33859,,0.025647,"#000000"
작업중,벌목,Directed,33860,,0.018688,"#000000"
작업중,대상,Directed,33861,,0.021412,"#000000"
발판,비계,Directed,33866,,0.133685,"#000000"
발판,거푸집,Directed,33867,,0.489639,"#000000"
발판,바닥,Directed,33868,,0.138123,"#000000"
발판,철거,Directed,33869,,0.173767,"#000000"
발판,작업중,Directed,33870,,0.06822,"#000000"
발판,자재,Directed,33871,,0.178359,"#000000"
발판,추락,Directed,33872,,0.119424,"#000000"
발판,이동,Directed,33873,,0.074308,"#000000"
발판,정리,Directed,33874,,0.319794,"#000000"
발판,관리,Directed,33875,,0.039845,"#000000"
발판,부족,Directed,33876,,0.067608,"#000000"
발판,자의,Directed,33877,,0.138629,"#000000"
발판,확보,Directed,33878,,0.045089,"#000000"
발판,고리,Directed,33879,,0.05895,"#000000"
발판,개인,Directed,33880,,0.120159,"#000000"
발판,계단,Directed,33883,,0.181013,"#000000"
발판,가설,Directed,33884,,0.295756,"#000000"
발판,사다리,Directed,33885,,0.055799,"#000000"
발판,교량,Directed,33887,,0.059991,"#000000"
발판,보도,Directed,33889,,0.104534,"#000000"
발판,지지,Directed,33890,,0.058833,"#000000"
발판,슬라브,Directed,33891,,0.029803,"#000000"
발판,낙하,Directed,33892,,0.10051,"#000000"
발판,하부,Directed,33896,,0.035024,"#000000"
발판,부주의,Directed,33897,,1.738483,"#000000"
발판,설치,Directed,33899,,0.047121,"#000000"
발판,단순,Directed,33903,,0.314152,"#000000"
발판,과실,Directed,33904,,0.228888,"#000000"
발판,상체,Directed,33906,,0.078488,"#000000"
발판,태자,Directed,33907,,0.078488,"#000000"
발판,신설,Directed,33908,,0.078488,"#000000"
발판,좌측,Directed,33910,,0.037409,"#000000"
발판,부위,Directed,33911,,0.034511,"#000000"
발판,운반,Directed,33914,,0.059067,"#000000"
발판,상부,Directed,33915,,0.060162,"#000000"
