,이동,자재,운반,비계,사용,철근,주위,설치,단독,손가락,단순,과실,자의,반경,반복,동작,낙하,부주의,배관,배근,근로자,미흡,부주의,행동,결빙,질병,불안전,방법,위험,불량,부주의,돌풍,기술,자재,임목,중량,렌탈,철골,난간,발판,부주의,자의,불안전,개인,행동,부족,판단,자세,평재,인지,자재,이동,균형,운반,년월,트러스,설치,혼합,소속,압송,이동,보행,뒷걸음,잔돌,바닥상태,헛딛음,물체,지정,통행,주위,미흡,통제,주변,동부,원인,착용,하부,구간,확보,보호,철골,안전,설치,자재,추락,이동,데크,바닥,체결,철근
근로자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1674340723804963,0.0,0.0,0.0,0.17132629062770088,0.1674340723804963,0.15347201909071229,0.14917772374601188,0.12702679635620717,0.14894959982796224,0.10294945295607894,0.1043749083123329,0.14616190769101792,0.1674340723804963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1674340723804963,0.0,0.14894959982796224,0.0,0.15347201909071229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17132629062770088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
미흡,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08198827472631748,0.0,0.0,0.17132629062770088,0.0,0.08198827472631748,0.06802622143653345,0.063938248290791,0.063938248290791,0.06350380217378342,0.04414356998531289,0.05296715376163866,0.0363775770430533,0.08198827472631748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08198827472631748,0.0,0.06350380217378342,0.0,0.06802622143653345,0.0,0.041174686706250054,0.0,0.0,0.03881084691438912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10087598205688118,0.08188413914154248,0.0885664925546037,0.08928095238452559,0.08405552132243252,0.0771839597545776,0.06392842601515548,0.07916262908765875,0.07532431278386802,0.0,0.04762460358180524,0.0,0.0,0.0,0.0,0.0,0.0,0.036990314363922756,0.0
부주의,0.0,0.731401475689466,0.0,0.0,0.0,0.03643079470792645,0.0,0.0,0.0,0.0,0.7654560484833549,0.7166374753877034,0.20464791538039082,0.08930510793191138,0.08604895826127514,0.07972849379723702,0.06348432803971306,0.0,0.02479654199704454,0.02479654199704454,0.1674340723804963,0.08198827472631748,0.0,0.1691489492780888,0.06004603004358644,0.06004603004358644,0.19175850101082192,0.05904199827809596,0.05884430648905684,0.056823891789634526,0.0,0.10317842116185422,0.09794290075225524,0.731401475689466,0.0852755381922297,0.07382606414185805,0.07508466795818548,0.05966104353497987,0.06649404511327052,0.05867637609185984,0.0,0.20464791538039082,0.19175850101082192,0.17629999577802077,0.1691489492780888,0.14969819789279354,0.1439499131394495,0.14150130463361732,0.13891702494988034,0.13817057661934812,0.731401475689466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08198827472631748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05966104353497987,0.0,0.0,0.731401475689466,0.0,0.0,0.0,0.0,0.0,0.03643079470792645
행동,0.0,0.0,0.0,0.0,0.03395365639822688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15897915367890206,0.0,0.0,0.0,0.0,0.1691489492780888,0.0,0.0,0.15347201909071229,0.06802622143653345,0.1691489492780888,0.0,0.04608397675380242,0.034078993108993205,0.04377893560125757,0.04507994498831194,0.023616961162488022,0.04286183849985051,0.1691489492780888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691489492780888,0.15897915367890206,0.04377893560125757,0.08977648285999162,0.0,0.05886850552506065,0.05912558238626357,0.05185728642919559,0.048054713713250784,0.05305894163442992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06802622143653345,0.0,0.04032687369714433,0.0,0.0,0.0,0.0,0.05482668193508075,0.0,0.0,0.0,0.0,0.0,0.0,0.023317675067286377,0.0,0.0,0.0,0.0,0.0
결빙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06004603004358644,0.0,0.0,0.14917772374601188,0.063938248290791,0.06004603004358644,0.04608397675380242,0.0,0.03576353647331289,0.041561557491052385,0.027365102338291012,0.02877121213430756,0.03877386535410807,0.06004603004358644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06004603004358644,0.0,0.041561557491052385,0.0,0.04608397675380242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063938248290791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
질병,0.0,0.0,0.0,0.0,0.029438755195469745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06004603004358644,0.0,0.0,0.12702679635620717,0.063938248290791,0.06004603004358644,0.034078993108993205,0.03576353647331289,0.0,0.029169334458047404,0.02325166096599398,0.024493269979003703,0.03877386535410807,0.06004603004358644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06004603004358644,0.0,0.029169334458047404,0.04665042173406756,0.034078993108993205,0.03810050433672909,0.031719588261398375,0.03438645956188685,0.027511803280233497,0.03195700061381218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063938248290791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020716034574793384,0.0,0.0,0.0,0.0,0.0
불안전,0.0,0.0,0.0,0.0,0.032365994645388155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08858143890612241,0.0,0.0,0.0,0.0,0.19175850101082192,0.0,0.0,0.14894959982796224,0.06350380217378342,0.19175850101082192,0.04377893560125757,0.041561557491052385,0.029169334458047404,0.0,0.04055752572556191,0.04035983393652279,0.03833941923710048,0.19175850101082192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19175850101082192,0.08858143890612241,0.0,0.08468980796284391,0.04377893560125757,0.060973687266470976,0.05297486759613271,0.052908680883191846,0.04989793292459437,0.04658922198924844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06350380217378342,0.0,0.0,0.0,0.0,0.0,0.0,0.04319462280499512,0.0,0.0,0.0,0.0,0.0,0.0,0.02145902781800263,0.0,0.0,0.0,0.0,0.0
방법,0.0,0.0,0.0,0.024858209138441268,0.026809804577609037,0.0,0.0,0.0,0.020074570155726508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05904199827809596,0.0,0.0,0.10294945295607894,0.04414356998531289,0.05904199827809596,0.04507994498831194,0.027365102338291012,0.02325166096599398,0.04055752572556191,0.0,0.03385634528397762,0.022881682275829745,0.05904199827809596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05904199827809596,0.0,0.04055752572556191,0.0,0.04507994498831194,0.0,0.0,0.0,0.0,0.027305575720407767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04414356998531289,0.053830134623936675,0.045291850536790176,0.036477237069601445,0.048893847210232565,0.03790022601207677,0.04000029171965618,0.03533421018305886,0.038651925891927535,0.02966147056398075,0.0,0.030589948278939325,0.0,0.0,0.019790737103010384,0.0,0.0,0.0,0.022429945713236706,0.0
위험,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05884430648905684,0.0,0.0,0.1043749083123329,0.05296715376163866,0.05884430648905684,0.023616961162488022,0.02877121213430756,0.024493269979003703,0.04035983393652279,0.03385634528397762,0.0,0.02663304844464416,0.05884430648905684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05884430648905684,0.0,0.04035983393652279,0.0,0.023616961162488022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05296715376163866,0.0632826443602281,0.049198865658998094,0.04815347719429234,0.056604358084414066,0.0446186577098871,0.03968019773897961,0.037758133301928024,0.04827363267676061,0.038526241567790484,0.0,0.024995001918198118,0.0,0.0,0.0,0.0,0.0,0.0,0.017960153039469295,0.0
불량,0.0,0.0308152332018623,0.031205822636141505,0.029675693952817543,0.0,0.0,0.0,0.029933127882785907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056823891789634526,0.0,0.0,0.14616190769101792,0.0363775770430533,0.056823891789634526,0.04286183849985051,0.03877386535410807,0.03877386535410807,0.03833941923710048,0.022881682275829745,0.02663304844464416,0.0,0.056823891789634526,0.0,0.0,0.0308152332018623,0.0,0.0,0.0,0.0,0.0,0.0,0.056823891789634526,0.0,0.03833941923710048,0.0,0.04286183849985051,0.0,0.0,0.0,0.0,0.0,0.0308152332018623,0.0,0.0835624763941994,0.031205822636141505,0.060264034947875536,0.04993006380332816,0.029933127882785907,0.04092125813752161,0.04092125813752161,0.04092125813752161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363775770430533,0.043660059549863156,0.05293699465132221,0.0,0.039042466356055384,0.0,0.0,0.0,0.03306258548924927,0.0,0.0,0.0,0.029933127882785907,0.0308152332018623,0.0,0.0,0.0,0.0,0.0,0.0
부주의,0.0,0.731401475689466,0.0,0.0,0.0,0.03643079470792645,0.0,0.0,0.0,0.0,0.7654560484833549,0.7166374753877034,0.20464791538039082,0.08930510793191138,0.08604895826127514,0.07972849379723702,0.06348432803971306,0.0,0.02479654199704454,0.02479654199704454,0.1674340723804963,0.08198827472631748,0.0,0.1691489492780888,0.06004603004358644,0.06004603004358644,0.19175850101082192,0.05904199827809596,0.05884430648905684,0.056823891789634526,0.0,0.10317842116185422,0.09794290075225524,0.731401475689466,0.0852755381922297,0.07382606414185805,0.07508466795818548,0.05966104353497987,0.06649404511327052,0.05867637609185984,0.0,0.20464791538039082,0.19175850101082192,0.17629999577802077,0.1691489492780888,0.14969819789279354,0.1439499131394495,0.14150130463361732,0.13891702494988034,0.13817057661934812,0.731401475689466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08198827472631748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05966104353497987,0.0,0.0,0.731401475689466,0.0,0.0,0.0,0.0,0.0,0.03643079470792645
돌풍,0.0,0.151044577054986,0.0,0.0,0.0,0.08029789441593413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10317842116185422,0.0,0.0,0.0,0.0,0.10317842116185422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10317842116185422,0.0,0.15470566577875955,0.151044577054986,0.14179080337697558,0.1248630822950027,0.12985644729643137,0.10536323855444658,0.1159919819797513,0.10038426319752959,0.10317842116185422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151044577054986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10536323855444658,0.0,0.0,0.151044577054986,0.0,0.0,0.0,0.0,0.0,0.08029789441593413
기술,0.0,0.14572453885065195,0.0,0.0,0.0,0.07621254185341922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09794290075225524,0.0,0.0,0.0,0.0,0.09794290075225524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09794290075225524,0.15470566577875955,0.0,0.14572453885065195,0.13649953688017868,0.12006664878300882,0.12470603822964053,0.1011871486510868,0.11113273281578159,0.09606976526221052,0.09794290075225524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14572453885065195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1011871486510868,0.0,0.0,0.14572453885065195,0.0,0.0,0.0,0.0,0.0,0.07621254185341922
자재,0.03346947443509155,0.0,0.048853962157607386,0.04365914386182406,0.057169123939621994,0.02752451541458901,0.051829402617599364,0.04064405720859081,0.05019943795630254,0.049552007212920746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731401475689466,0.0,0.0,0.0,0.0,0.731401475689466,0.0,0.0,0.0,0.0,0.0,0.0,0.0308152332018623,0.731401475689466,0.151044577054986,0.14572453885065195,0.0,0.13289377940312647,0.06928263514436528,0.043385494647434235,0.03956377563267998,0.04242558673799816,0.03831568142763082,0.731401475689466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03346947443509155,0.10869556168350276,0.048853962157607386,0.07166878152443855,0.06868037792223414,0.04064405720859081,0.05646773613002535,0.05646773613002535,0.05646773613002535,0.03346947443509155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051829402617599364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03956377563267998,0.038729674840273814,0.04064405720859081,0.0,0.028123529684582052,0.03346947443509155,0.032675138049361584,0.03165818534671323,0.031528897482102226,0.02752451541458901
임목,0.0,0.13289377940312647,0.0,0.0,0.0,0.06663492043160482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852755381922297,0.0,0.0,0.0,0.0,0.0852755381922297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852755381922297,0.14179080337697558,0.13649953688017868,0.13289377940312647,0.0,0.10849661079609368,0.11232378517251118,0.09163781046360968,0.09952749275623839,0.085799052085305,0.0852755381922297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13289377940312647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09163781046360968,0.0,0.0,0.13289377940312647,0.0,0.0,0.0,0.0,0.0,0.06663492043160482
중량,0.0,0.06928263514436528,0.0,0.0,0.0,0.06109936236801955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07382606414185805,0.0,0.0,0.0,0.0,0.07382606414185805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07382606414185805,0.1248630822950027,0.12006664878300882,0.06928263514436528,0.10849661079609368,0.0,0.10031467222609224,0.08220799978541536,0.08957199515499,0.07555357312983499,0.07382606414185805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06928263514436528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08220799978541536,0.0,0.0,0.06928263514436528,0.0,0.0,0.0,0.0,0.0,0.06109936236801955
렌탈,0.0,0.043385494647434235,0.0,0.0,0.0,0.0660351354628967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07508466795818548,0.0,0.0,0.0,0.0,0.07508466795818548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07508466795818548,0.12985644729643137,0.12470603822964053,0.043385494647434235,0.11232378517251118,0.10031467222609224,0.0,0.08774340690407155,0.09513364199389428,0.07862284337686525,0.07508466795818548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043385494647434235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08774340690407155,0.0,0.0,0.043385494647434235,0.0,0.0,0.0,0.0,0.0,0.0660351354628967
철골,0.03829041748883421,0.03956377563267998,0.0,0.0,0.0,0.062131284046396264,0.0,0.04314238576662882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05966104353497987,0.0,0.0,0.0,0.0,0.05966104353497987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05966104353497987,0.10536323855444658,0.1011871486510868,0.03956377563267998,0.09163781046360968,0.08220799978541536,0.08774340690407155,0.0,0.08249436593314982,0.07460298061715073,0.05966104353497987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03956377563267998,0.03829041748883421,0.0,0.0,0.0,0.0,0.04314238576662882,0.0,0.0,0.0,0.03829041748883421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043550617894016465,0.04314238576662882,0.03956377563267998,0.04027896267515815,0.03829041748883421,0.037496081103104234,0.03647912840045589,0.03634984053584488,0.062131284046396264
난간,0.0,0.04242558673799816,0.0,0.0,0.0,0.06076911374172709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06649404511327052,0.0,0.0,0.0,0.0,0.06649404511327052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06649404511327052,0.1159919819797513,0.11113273281578159,0.04242558673799816,0.09952749275623839,0.08957199515499,0.09513364199389428,0.08249436593314982,0.0,0.07700076872531246,0.06649404511327052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04242558673799816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08249436593314982,0.0,0.0,0.04242558673799816,0.0,0.0,0.0,0.0,0.0,0.06076911374172709
발판,0.0,0.03831568142763082,0.0,0.0,0.0,0.04864184568799294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05867637609185984,0.0,0.0,0.0,0.0,0.05867637609185984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05867637609185984,0.10038426319752959,0.09606976526221052,0.03831568142763082,0.085799052085305,0.07555357312983499,0.07862284337686525,0.07460298061715073,0.07700076872531246,0.0,0.05867637609185984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03831568142763082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07460298061715073,0.0,0.0,0.03831568142763082,0.0,0.0,0.0,0.0,0.0,0.04864184568799294
부주의,0.0,0.731401475689466,0.0,0.0,0.0,0.03643079470792645,0.0,0.0,0.0,0.0,0.7654560484833549,0.7166374753877034,0.20464791538039082,0.08930510793191138,0.08604895826127514,0.07972849379723702,0.06348432803971306,0.0,0.02479654199704454,0.02479654199704454,0.1674340723804963,0.08198827472631748,0.0,0.1691489492780888,0.06004603004358644,0.06004603004358644,0.19175850101082192,0.05904199827809596,0.05884430648905684,0.056823891789634526,0.0,0.10317842116185422,0.09794290075225524,0.731401475689466,0.0852755381922297,0.07382606414185805,0.07508466795818548,0.05966104353497987,0.06649404511327052,0.05867637609185984,0.0,0.20464791538039082,0.19175850101082192,0.17629999577802077,0.1691489492780888,0.14969819789279354,0.1439499131394495,0.14150130463361732,0.13891702494988034,0.13817057661934812,0.731401475689466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08198827472631748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05966104353497987,0.0,0.0,0.731401475689466,0.0,0.0,0.0,0.0,0.0,0.03643079470792645
자의,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711070950312236,0.6743066675725721,0.0,0.16493861823398984,0.1623414722050714,0.15787353951158475,0.1432411237944769,0.20464791538039082,0.1421752921127742,0.1421752921127742,0.0,0.0,0.20464791538039082,0.15897915367890206,0.0,0.0,0.08858143890612241,0.0,0.0,0.0,0.20464791538039082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20464791538039082,0.0,0.08858143890612241,0.11134075983856749,0.15897915367890206,0.10173300127776044,0.0930365927656232,0.09698642520453798,0.09476810384537163,0.12800078102016138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
불안전,0.0,0.0,0.0,0.0,0.032365994645388155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08858143890612241,0.0,0.0,0.0,0.0,0.19175850101082192,0.0,0.0,0.14894959982796224,0.06350380217378342,0.19175850101082192,0.04377893560125757,0.041561557491052385,0.029169334458047404,0.0,0.04055752572556191,0.04035983393652279,0.03833941923710048,0.19175850101082192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19175850101082192,0.08858143890612241,0.0,0.08468980796284391,0.04377893560125757,0.060973687266470976,0.05297486759613271,0.052908680883191846,0.04989793292459437,0.04658922198924844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06350380217378342,0.0,0.0,0.0,0.0,0.0,0.0,0.04319462280499512,0.0,0.0,0.0,0.0,0.0,0.0,0.02145902781800263,0.0,0.0,0.0,0.0,0.0
개인,0.0,0.0,0.0,0.0,0.05688511440941863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11134075983856749,0.0,0.0,0.0,0.0,0.17629999577802077,0.0,0.0,0.0,0.0,0.17629999577802077,0.08977648285999162,0.0,0.04665042173406756,0.08468980796284391,0.0,0.0,0.0,0.17629999577802077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17629999577802077,0.11134075983856749,0.08468980796284391,0.0,0.08977648285999162,0.0998154762457279,0.10379462044484913,0.09170923866736067,0.09076565659944562,0.09375067848069701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06294028223188838,0.0,0.0,0.0,0.0,0.09293432277664383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
행동,0.0,0.0,0.0,0.0,0.03395365639822688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15897915367890206,0.0,0.0,0.0,0.0,0.1691489492780888,0.0,0.0,0.15347201909071229,0.06802622143653345,0.1691489492780888,0.0,0.04608397675380242,0.034078993108993205,0.04377893560125757,0.04507994498831194,0.023616961162488022,0.04286183849985051,0.1691489492780888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691489492780888,0.15897915367890206,0.04377893560125757,0.08977648285999162,0.0,0.05886850552506065,0.05912558238626357,0.05185728642919559,0.048054713713250784,0.05305894163442992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06802622143653345,0.0,0.04032687369714433,0.0,0.0,0.0,0.0,0.05482668193508075,0.0,0.0,0.0,0.0,0.0,0.0,0.023317675067286377,0.0,0.0,0.0,0.0,0.0
부족,0.0,0.0,0.0,0.0,0.051580752618783636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10173300127776044,0.0,0.0,0.0,0.0,0.14969819789279354,0.0,0.0,0.0,0.0,0.14969819789279354,0.05886850552506065,0.0,0.03810050433672909,0.060973687266470976,0.0,0.0,0.0,0.14969819789279354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14969819789279354,0.10173300127776044,0.060973687266470976,0.0998154762457279,0.05886850552506065,0.0,0.0694127572989629,0.07627212646866523,0.0726526192254291,0.06335876896062462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05127216317666344,0.0,0.0,0.0,0.0,0.0,0.0,0.03624931327496236,0.0,0.0,0.0,0.0,0.0
판단,0.0,0.0,0.0,0.0,0.043097837958579084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930365927656232,0.0,0.0,0.0,0.0,0.1439499131394495,0.0,0.0,0.0,0.041174686706250054,0.1439499131394495,0.05912558238626357,0.0,0.031719588261398375,0.05297486759613271,0.0,0.0,0.0,0.1439499131394495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1439499131394495,0.0930365927656232,0.05297486759613271,0.10379462044484913,0.05912558238626357,0.0694127572989629,0.0,0.06230366237936947,0.05864991663984842,0.06613689424051765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041174686706250054,0.0,0.051575230978474315,0.0,0.0,0.0,0.0,0.06769533041674854,0.0,0.0,0.0,0.0,0.0,0.0,0.02909108189261547,0.0,0.0,0.0,0.0,0.0
자세,0.0,0.0,0.0,0.0,0.047205776978838536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09698642520453798,0.0,0.0,0.0,0.0,0.14150130463361732,0.0,0.0,0.0,0.0,0.14150130463361732,0.05185728642919559,0.0,0.03438645956188685,0.052908680883191846,0.0,0.0,0.0,0.14150130463361732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14150130463361732,0.09698642520453798,0.052908680883191846,0.09170923866736067,0.05185728642919559,0.07627212646866523,0.06230366237936947,0.0,0.06395618145829582,0.05692372294769977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04637095860434743,0.0,0.0,0.0,0.0,0.0,0.0,0.03242137657925858,0.0,0.0,0.0,0.0,0.0
