Source,Target,Type,Id,Label,Weight,Color
철근,설치,Directed,19404,,0.200016,"#000000"
철근,단독,Directed,19405,,0.040835,"#000000"
철근,손가락,Directed,19406,,0.042827,"#000000"
철근,부주의,Directed,19407,,0.291446,"#000000"
철근,배근,Directed,19408,,0.023836,"#000000"
철근,돌풍,Directed,19411,,0.160596,"#000000"
철근,기술,Directed,19412,,0.152425,"#000000"
철근,임목,Directed,19414,,0.13327,"#000000"
철근,중량,Directed,19415,,0.122199,"#000000"
철근,렌탈,Directed,19416,,0.13207,"#000000"
철근,철골,Directed,19417,,0.248525,"#000000"
철근,난간,Directed,19418,,0.121538,"#000000"
철근,발판,Directed,19419,,0.097284,"#000000"
철근,안전,Directed,19428,,0.067488,"#000000"
철근,추락,Directed,19431,,0.060945,"#000000"
철근,데크,Directed,19433,,0.035552,"#000000"
철근,바닥,Directed,19434,,0.053346,"#000000"
철근,체결,Directed,19435,,0.053087,"#000000"
주위,이동,Directed,19436,,0.419843,"#000000"
주위,자재,Directed,19437,,0.414635,"#000000"
주위,운반,Directed,19438,,0.189109,"#000000"
주위,비계,Directed,19439,,0.093574,"#000000"
주위,사용,Directed,19440,,0.09155,"#000000"
주위,철근,Directed,19441,,0.161978,"#000000"
주위,설치,Directed,19442,,0.240931,"#000000"
주위,단독,Directed,19443,,0.077611,"#000000"
주위,손가락,Directed,19444,,0.076316,"#000000"
주위,보행,Directed,19451,,0.430513,"#000000"
주위,뒷걸음,Directed,19452,,0.304745,"#000000"
주위,잔돌,Directed,19453,,0.304745,"#000000"
주위,바닥상태,Directed,19454,,0.304745,"#000000"
주위,헛딛음,Directed,19455,,0.304745,"#000000"
주위,물체,Directed,19456,,0.280816,"#000000"
주위,지정,Directed,19457,,0.264808,"#000000"
주위,통행,Directed,19458,,0.245,"#000000"
주위,바닥,Directed,19462,,0.065138,"#000000"
설치,이동,Directed,19464,,0.424059,"#000000"
설치,자재,Directed,19465,,0.487729,"#000000"
설치,운반,Directed,19466,,0.253162,"#000000"
설치,비계,Directed,19467,,0.128873,"#000000"
설치,사용,Directed,19468,,0.136485,"#000000"
설치,철근,Directed,19469,,0.200016,"#000000"
설치,주위,Directed,19470,,0.240931,"#000000"
설치,단독,Directed,19471,,0.115576,"#000000"
설치,손가락,Directed,19472,,0.113633,"#000000"
설치,불량,Directed,19473,,0.089799,"#000000"
설치,철골,Directed,19475,,0.258854,"#000000"
설치,균형,Directed,19478,,0.311751,"#000000"
설치,년월,Directed,19480,,0.198864,"#000000"
설치,트러스,Directed,19481,,0.185889,"#000000"
설치,혼합,Directed,19482,,0.143614,"#000000"
설치,소속,Directed,19483,,0.143614,"#000000"
설치,압송,Directed,19484,,0.143614,"#000000"
설치,주변,Directed,19487,,0.12082,"#000000"
설치,안전,Directed,19489,,0.121795,"#000000"
설치,추락,Directed,19491,,0.089019,"#000000"
설치,데크,Directed,19493,,0.103632,"#000000"
설치,바닥,Directed,19494,,0.100581,"#000000"
설치,체결,Directed,19495,,0.051316,"#000000"
단독,이동,Directed,19497,,0.21256,"#000000"
단독,자재,Directed,19498,,0.200798,"#000000"
단독,운반,Directed,19499,,0.091295,"#000000"
단독,비계,Directed,19500,,0.025098,"#000000"
단독,사용,Directed,19501,,0.030066,"#000000"
단독,철근,Directed,19502,,0.040835,"#000000"
단독,주위,Directed,19503,,0.077611,"#000000"
단독,설치,Directed,19504,,0.115576,"#000000"
단독,손가락,Directed,19505,,0.030805,"#000000"
단독,배근,Directed,19506,,0.016776,"#000000"
단독,방법,Directed,19507,,0.020075,"#000000"
단독,추락,Directed,19517,,0.020083,"#000000"
단독,데크,Directed,19519,,0.020478,"#000000"
손가락,이동,Directed,19521,,0.20997,"#000000"
손가락,자재,Directed,19522,,0.198208,"#000000"
손가락,운반,Directed,19523,,0.09,"#000000"
손가락,비계,Directed,19524,,0.026992,"#000000"
손가락,사용,Directed,19525,,0.035078,"#000000"
손가락,철근,Directed,19526,,0.042827,"#000000"
손가락,주위,Directed,19527,,0.076316,"#000000"
손가락,설치,Directed,19528,,0.113633,"#000000"
손가락,단독,Directed,19529,,0.030805,"#000000"
손가락,배관,Directed,19530,,0.00963,"#000000"
손가락,배근,Directed,19531,,0.017089,"#000000"
손가락,안전,Directed,19539,,0.024879,"#000000"
손가락,추락,Directed,19542,,0.028851,"#000000"
손가락,데크,Directed,19544,,0.030446,"#000000"
손가락,체결,Directed,19545,,0.021021,"#000000"
단순,과실,Directed,19547,,1.424731,"#000000"
단순,자의,Directed,19548,,1.422142,"#000000"
단순,반경,Directed,19549,,0.804978,"#000000"
단순,반복,Directed,19550,,0.799066,"#000000"
단순,동작,Directed,19551,,0.787685,"#000000"
단순,낙하,Directed,19552,,0.759719,"#000000"
단순,부주의,Directed,19553,,3.061824,"#000000"
단순,배관,Directed,19554,,0.74066,"#000000"
단순,배근,Directed,19555,,0.74066,"#000000"
과실,단순,Directed,19560,,1.424731,"#000000"
과실,자의,Directed,19561,,1.348613,"#000000"
과실,반경,Directed,19562,,0.751975,"#000000"
과실,반복,Directed,19563,,0.745922,"#000000"
과실,동작,Directed,19564,,0.734957,"#000000"
과실,낙하,Directed,19565,,0.707947,"#000000"
과실,부주의,Directed,19566,,2.86655,"#000000"
과실,배관,Directed,19567,,0.691841,"#000000"
과실,배근,Directed,19568,,0.691841,"#000000"
자의,단순,Directed,19573,,1.422142,"#000000"
자의,과실,Directed,19574,,1.348613,"#000000"
자의,반경,Directed,19575,,0.329877,"#000000"
자의,반복,Directed,19576,,0.324683,"#000000"
자의,동작,Directed,19577,,0.315747,"#000000"
자의,낙하,Directed,19578,,0.286482,"#000000"
자의,부주의,Directed,19579,,1.637183,"#000000"
자의,배관,Directed,19580,,0.284351,"#000000"
자의,배근,Directed,19581,,0.284351,"#000000"
자의,행동,Directed,19583,,0.635917,"#000000"
자의,불안전,Directed,19584,,0.354326,"#000000"
자의,개인,Directed,19588,,0.222682,"#000000"
자의,부족,Directed,19590,,0.203466,"#000000"
자의,판단,Directed,19591,,0.186073,"#000000"
자의,자세,Directed,19592,,0.193973,"#000000"
자의,평재,Directed,19593,,0.189536,"#000000"
자의,인지,Directed,19594,,0.256002,"#000000"
반경,단순,Directed,19595,,0.804978,"#000000"
반경,과실,Directed,19596,,0.751975,"#000000"
반경,자의,Directed,19597,,0.329877,"#000000"
반경,반복,Directed,19598,,0.125225,"#000000"
반경,동작,Directed,19599,,0.118096,"#000000"
반경,낙하,Directed,19600,,0.100663,"#000000"
반경,부주의,Directed,19601,,0.35722,"#000000"
반경,배관,Directed,19602,,0.064509,"#000000"
반경,배근,Directed,19603,,0.064509,"#000000"
반복,단순,Directed,19608,,0.799066,"#000000"
반복,과실,Directed,19609,,0.745922,"#000000"
반복,자의,Directed,19610,,0.324683,"#000000"
반복,반경,Directed,19611,,0.125225,"#000000"
반복,동작,Directed,19612,,0.115368,"#000000"
반복,낙하,Directed,19613,,0.097902,"#000000"
반복,부주의,Directed,19614,,0.344196,"#000000"
반복,배관,Directed,19615,,0.061252,"#000000"
반복,배근,Directed,19616,,0.061252,"#000000"
동작,단순,Directed,19621,,0.787685,"#000000"
동작,과실,Directed,19622,,0.734957,"#000000"
동작,자의,Directed,19623,,0.315747,"#000000"
동작,반경,Directed,19624,,0.118096,"#000000"
동작,반복,Directed,19625,,0.115368,"#000000"
동작,낙하,Directed,19626,,0.092545,"#000000"
동작,부주의,Directed,19627,,0.318914,"#000000"
동작,배관,Directed,19628,,0.054932,"#000000"
동작,배근,Directed,19629,,0.054932,"#000000"
낙하,단순,Directed,19634,,0.759719,"#000000"
낙하,과실,Directed,19635,,0.707947,"#000000"
낙하,자의,Directed,19636,,0.286482,"#000000"
낙하,반경,Directed,19637,,0.100663,"#000000"
낙하,반복,Directed,19638,,0.097902,"#000000"
낙하,동작,Directed,19639,,0.092545,"#000000"
낙하,부주의,Directed,19640,,0.253937,"#000000"
낙하,배관,Directed,19641,,0.038688,"#000000"
낙하,배근,Directed,19642,,0.038688,"#000000"
부주의,자재,Directed,19647,,11.702424,"#000000"
부주의,철근,Directed,19648,,0.291446,"#000000"
부주의,단순,Directed,19649,,3.061824,"#000000"
부주의,과실,Directed,19650,,2.86655,"#000000"
부주의,자의,Directed,19651,,1.637183,"#000000"
부주의,반경,Directed,19652,,0.35722,"#000000"
부주의,반복,Directed,19653,,0.344196,"#000000"
부주의,동작,Directed,19654,,0.318914,"#000000"
부주의,낙하,Directed,19655,,0.253937,"#000000"
부주의,배관,Directed,19656,,0.099186,"#000000"
부주의,배근,Directed,19657,,0.099186,"#000000"
부주의,근로자,Directed,19658,,0.669736,"#000000"
부주의,미흡,Directed,19659,,0.655906,"#000000"
부주의,행동,Directed,19660,,1.353192,"#000000"
부주의,결빙,Directed,19661,,0.240184,"#000000"
부주의,질병,Directed,19662,,0.240184,"#000000"
부주의,불안전,Directed,19663,,1.534068,"#000000"
부주의,방법,Directed,19664,,0.236168,"#000000"
부주의,위험,Directed,19665,,0.235377,"#000000"
부주의,불량,Directed,19666,,0.227296,"#000000"
부주의,돌풍,Directed,19667,,0.412714,"#000000"
부주의,기술,Directed,19668,,0.391772,"#000000"
부주의,임목,Directed,19670,,0.341102,"#000000"
부주의,중량,Directed,19671,,0.295304,"#000000"
부주의,렌탈,Directed,19672,,0.300339,"#000000"
부주의,철골,Directed,19673,,0.477288,"#000000"
부주의,난간,Directed,19674,,0.265976,"#000000"
부주의,발판,Directed,19675,,0.234706,"#000000"
부주의,개인,Directed,19678,,0.7052,"#000000"
부주의,부족,Directed,19680,,0.598793,"#000000"
부주의,판단,Directed,19681,,0.5758,"#000000"
부주의,자세,Directed,19682,,0.566005,"#000000"
부주의,평재,Directed,19683,,0.555668,"#000000"
부주의,인지,Directed,19684,,0.552682,"#000000"
배관,손가락,Directed,19690,,0.00963,"#000000"
배관,단순,Directed,19691,,0.74066,"#000000"
배관,과실,Directed,19692,,0.691841,"#000000"
배관,자의,Directed,19693,,0.284351,"#000000"
배관,반경,Directed,19694,,0.064509,"#000000"
배관,반복,Directed,19695,,0.061252,"#000000"
배관,동작,Directed,19696,,0.054932,"#000000"
배관,낙하,Directed,19697,,0.038688,"#000000"
배관,부주의,Directed,19698,,0.099186,"#000000"
배관,안전,Directed,19703,,0.011728,"#000000"
배관,추락,Directed,19704,,0.008831,"#000000"
배관,데크,Directed,19705,,0.011146,"#000000"
배관,체결,Directed,19706,,0.009412,"#000000"
배근,비계,Directed,19707,,0.014573,"#000000"
배근,사용,Directed,19708,,0.016676,"#000000"
배근,철근,Directed,19709,,0.023836,"#000000"
배근,단독,Directed,19710,,0.016776,"#000000"
배근,손가락,Directed,19711,,0.017089,"#000000"
배근,단순,Directed,19712,,0.74066,"#000000"
배근,과실,Directed,19713,,0.691841,"#000000"
배근,자의,Directed,19714,,0.284351,"#000000"
배근,반경,Directed,19715,,0.064509,"#000000"
배근,반복,Directed,19716,,0.061252,"#000000"
배근,동작,Directed,19717,,0.054932,"#000000"
배근,낙하,Directed,19718,,0.038688,"#000000"
배근,부주의,Directed,19719,,0.099186,"#000000"
배근,안전,Directed,19724,,0.013721,"#000000"
배근,추락,Directed,19725,,0.012074,"#000000"
배근,데크,Directed,19726,,0.012476,"#000000"
배근,체결,Directed,19727,,0.009183,"#000000"
근로자,부주의,Directed,19729,,0.669736,"#000000"
근로자,미흡,Directed,19730,,0.342653,"#000000"
근로자,행동,Directed,19732,,0.306944,"#000000"
근로자,결빙,Directed,19733,,0.149178,"#000000"
근로자,질병,Directed,19734,,0.127027,"#000000"
근로자,불안전,Directed,19735,,0.297899,"#000000"
근로자,방법,Directed,19736,,0.102949,"#000000"
근로자,위험,Directed,19737,,0.104375,"#000000"
근로자,불량,Directed,19738,,0.146162,"#000000"
미흡,부주의,Directed,19744,,0.655906,"#000000"
미흡,근로자,Directed,19745,,0.342653,"#000000"
미흡,행동,Directed,19747,,0.272105,"#000000"
미흡,결빙,Directed,19748,,0.127876,"#000000"
미흡,질병,Directed,19749,,0.127876,"#000000"
미흡,불안전,Directed,19750,,0.254015,"#000000"
미흡,방법,Directed,19751,,0.088287,"#000000"
미흡,위험,Directed,19752,,0.105934,"#000000"
미흡,불량,Directed,19753,,0.072755,"#000000"
미흡,판단,Directed,19758,,0.082349,"#000000"
미흡,인지,Directed,19759,,0.077622,"#000000"
미흡,통제,Directed,19760,,0.201752,"#000000"
미흡,주변,Directed,19761,,0.163768,"#000000"
미흡,동부,Directed,19762,,0.177133,"#000000"
미흡,원인,Directed,19763,,0.178562,"#000000"
미흡,착용,Directed,19764,,0.168111,"#000000"
미흡,하부,Directed,19765,,0.154368,"#000000"
미흡,구간,Directed,19766,,0.127857,"#000000"
미흡,확보,Directed,19767,,0.158325,"#000000"
미흡,보호,Directed,19768,,0.150649,"#000000"
미흡,안전,Directed,19769,,0.095249,"#000000"
미흡,체결,Directed,19770,,0.073981,"#000000"
행동,사용,Directed,19814,,0.067907,"#000000"
행동,자의,Directed,19815,,0.635917,"#000000"
행동,부주의,Directed,19816,,1.353192,"#000000"
행동,근로자,Directed,19817,,0.306944,"#000000"
행동,미흡,Directed,19818,,0.272105,"#000000"
행동,결빙,Directed,19820,,0.092168,"#000000"
행동,질병,Directed,19821,,0.068158,"#000000"
행동,불안전,Directed,19822,,0.175116,"#000000"
행동,방법,Directed,19823,,0.09016,"#000000"
행동,위험,Directed,19824,,0.047234,"#000000"
행동,불량,Directed,19825,,0.085724,"#000000"
행동,개인,Directed,19830,,0.179553,"#000000"
행동,부족,Directed,19831,,0.117737,"#000000"
행동,판단,Directed,19832,,0.118251,"#000000"
행동,자세,Directed,19833,,0.103715,"#000000"
행동,평재,Directed,19834,,0.096109,"#000000"
행동,인지,Directed,19835,,0.106118,"#000000"
행동,주변,Directed,19837,,0.080654,"#000000"
행동,구간,Directed,19838,,0.109653,"#000000"
행동,추락,Directed,19839,,0.046635,"#000000"
결빙,부주의,Directed,19840,,0.240184,"#000000"
결빙,근로자,Directed,19841,,0.149178,"#000000"
결빙,미흡,Directed,19842,,0.127876,"#000000"
결빙,행동,Directed,19844,,0.092168,"#000000"
결빙,질병,Directed,19845,,0.035764,"#000000"
결빙,불안전,Directed,19846,,0.083123,"#000000"
결빙,방법,Directed,19847,,0.027365,"#000000"
결빙,위험,Directed,19848,,0.028771,"#000000"
결빙,불량,Directed,19849,,0.038774,"#000000"
질병,사용,Directed,19855,,0.029439,"#000000"
질병,부주의,Directed,19856,,0.240184,"#000000"
질병,근로자,Directed,19857,,0.127027,"#000000"
질병,미흡,Directed,19858,,0.127876,"#000000"
질병,행동,Directed,19860,,0.068158,"#000000"
질병,결빙,Directed,19861,,0.035764,"#000000"
질병,불안전,Directed,19862,,0.058339,"#000000"
질병,방법,Directed,19863,,0.023252,"#000000"
질병,위험,Directed,19864,,0.024493,"#000000"
질병,불량,Directed,19865,,0.038774,"#000000"
질병,개인,Directed,19869,,0.04665,"#000000"
질병,부족,Directed,19871,,0.038101,"#000000"
질병,판단,Directed,19872,,0.03172,"#000000"
질병,자세,Directed,19873,,0.034386,"#000000"
질병,평재,Directed,19874,,0.027512,"#000000"
질병,인지,Directed,19875,,0.031957,"#000000"
질병,추락,Directed,19877,,0.020716,"#000000"
불안전,사용,Directed,19878,,0.064732,"#000000"
불안전,자의,Directed,19879,,0.354326,"#000000"
불안전,부주의,Directed,19880,,1.534068,"#000000"
불안전,근로자,Directed,19881,,0.297899,"#000000"
불안전,미흡,Directed,19882,,0.254015,"#000000"
불안전,행동,Directed,19884,,0.175116,"#000000"
불안전,결빙,Directed,19885,,0.083123,"#000000"
불안전,질병,Directed,19886,,0.058339,"#000000"
불안전,방법,Directed,19887,,0.081115,"#000000"
불안전,위험,Directed,19888,,0.08072,"#000000"
불안전,불량,Directed,19889,,0.076679,"#000000"
불안전,개인,Directed,19893,,0.16938,"#000000"
불안전,부족,Directed,19895,,0.121947,"#000000"
불안전,판단,Directed,19896,,0.10595,"#000000"
불안전,자세,Directed,19897,,0.105817,"#000000"
불안전,평재,Directed,19898,,0.099796,"#000000"
불안전,인지,Directed,19899,,0.093178,"#000000"
불안전,구간,Directed,19901,,0.086389,"#000000"
불안전,추락,Directed,19902,,0.042918,"#000000"
방법,비계,Directed,19903,,0.024858,"#000000"
방법,사용,Directed,19904,,0.02681,"#000000"
방법,단독,Directed,19905,,0.020075,"#000000"
방법,부주의,Directed,19906,,0.236168,"#000000"
방법,근로자,Directed,19907,,0.102949,"#000000"
방법,미흡,Directed,19908,,0.088287,"#000000"
방법,행동,Directed,19910,,0.09016,"#000000"
방법,결빙,Directed,19911,,0.027365,"#000000"
방법,질병,Directed,19912,,0.023252,"#000000"
방법,불안전,Directed,19913,,0.081115,"#000000"
방법,위험,Directed,19914,,0.033856,"#000000"
방법,불량,Directed,19915,,0.022882,"#000000"
방법,인지,Directed,19920,,0.027306,"#000000"
방법,통제,Directed,19922,,0.05383,"#000000"
방법,주변,Directed,19923,,0.045292,"#000000"
방법,동부,Directed,19924,,0.036477,"#000000"
방법,원인,Directed,19925,,0.048894,"#000000"
방법,착용,Directed,19926,,0.0379,"#000000"
방법,하부,Directed,19927,,0.04,"#000000"
방법,구간,Directed,19928,,0.035334,"#000000"
방법,확보,Directed,19929,,0.038652,"#000000"
방법,보호,Directed,19930,,0.029661,"#000000"
방법,안전,Directed,19931,,0.03059,"#000000"
방법,추락,Directed,19932,,0.019791,"#000000"
방법,체결,Directed,19933,,0.02243,"#000000"
위험,부주의,Directed,19934,,0.235377,"#000000"
위험,근로자,Directed,19935,,0.104375,"#000000"
위험,미흡,Directed,19936,,0.105934,"#000000"
위험,행동,Directed,19938,,0.047234,"#000000"
위험,결빙,Directed,19939,,0.028771,"#000000"
위험,질병,Directed,19940,,0.024493,"#000000"
위험,불안전,Directed,19941,,0.08072,"#000000"
위험,방법,Directed,19942,,0.033856,"#000000"
위험,불량,Directed,19943,,0.026633,"#000000"
위험,통제,Directed,19949,,0.063283,"#000000"
위험,주변,Directed,19950,,0.049199,"#000000"
위험,동부,Directed,19951,,0.048153,"#000000"
위험,원인,Directed,19952,,0.056604,"#000000"
위험,착용,Directed,19953,,0.044619,"#000000"
위험,하부,Directed,19954,,0.03968,"#000000"
위험,구간,Directed,19955,,0.037758,"#000000"
위험,확보,Directed,19956,,0.048274,"#000000"
위험,보호,Directed,19957,,0.038526,"#000000"
위험,안전,Directed,19958,,0.024995,"#000000"
위험,체결,Directed,19959,,0.01796,"#000000"
불량,자재,Directed,19960,,0.123261,"#000000"
불량,운반,Directed,19961,,0.062412,"#000000"
불량,비계,Directed,19962,,0.029676,"#000000"
불량,설치,Directed,19963,,0.089799,"#000000"
불량,부주의,Directed,19964,,0.227296,"#000000"
불량,근로자,Directed,19965,,0.146162,"#000000"
불량,미흡,Directed,19966,,0.072755,"#000000"
불량,행동,Directed,19968,,0.085724,"#000000"
불량,결빙,Directed,19969,,0.038774,"#000000"
불량,질병,Directed,19970,,0.038774,"#000000"
불량,불안전,Directed,19971,,0.076679,"#000000"
불량,방법,Directed,19972,,0.022882,"#000000"
불량,위험,Directed,19973,,0.026633,"#000000"
불량,균형,Directed,19980,,0.083562,"#000000"
불량,년월,Directed,19982,,0.060264,"#000000"
불량,트러스,Directed,19983,,0.04993,"#000000"
불량,혼합,Directed,19985,,0.040921,"#000000"
불량,소속,Directed,19986,,0.040921,"#000000"
불량,압송,Directed,19987,,0.040921,"#000000"
불량,통제,Directed,19989,,0.04366,"#000000"
불량,주변,Directed,19990,,0.052937,"#000000"
불량,원인,Directed,19991,,0.039042,"#000000"
불량,확보,Directed,19992,,0.033063,"#000000"
돌풍,자재,Directed,20038,,0.604178,"#000000"
돌풍,철근,Directed,20039,,0.160596,"#000000"
돌풍,부주의,Directed,20040,,0.412714,"#000000"
돌풍,기술,Directed,20043,,0.154706,"#000000"
돌풍,임목,Directed,20045,,0.141791,"#000000"
돌풍,중량,Directed,20046,,0.124863,"#000000"
돌풍,렌탈,Directed,20047,,0.129856,"#000000"
돌풍,철골,Directed,20048,,0.210726,"#000000"
돌풍,난간,Directed,20049,,0.115992,"#000000"
돌풍,발판,Directed,20050,,0.100384,"#000000"
기술,자재,Directed,20056,,0.582898,"#000000"
기술,철근,Directed,20057,,0.152425,"#000000"
기술,부주의,Directed,20058,,0.391772,"#000000"
기술,돌풍,Directed,20061,,0.154706,"#000000"
기술,임목,Directed,20063,,0.1365,"#000000"
기술,중량,Directed,20064,,0.120067,"#000000"
기술,렌탈,Directed,20065,,0.124706,"#000000"
기술,철골,Directed,20066,,0.202374,"#000000"
기술,난간,Directed,20067,,0.111133,"#000000"
기술,발판,Directed,20068,,0.09607,"#000000"
임목,자재,Directed,20116,,0.531575,"#000000"
임목,철근,Directed,20117,,0.13327,"#000000"
임목,부주의,Directed,20118,,0.341102,"#000000"
임목,돌풍,Directed,20121,,0.141791,"#000000"
임목,기술,Directed,20122,,0.1365,"#000000"
임목,중량,Directed,20124,,0.108497,"#000000"
임목,렌탈,Directed,20125,,0.112324,"#000000"
임목,철골,Directed,20126,,0.183276,"#000000"
임목,난간,Directed,20127,,0.099527,"#000000"
임목,발판,Directed,20128,,0.085799,"#000000"
중량,자재,Directed,20134,,0.277131,"#000000"
