Source,Target,Weight
감독,결정,0.14845354527385607
감독,관계자,0.14845354527385607
부재,관리자,0.15806782363176458
부재,협조,0.14450139210237728
부재,부공,0.13917181151832736
부재,행정,0.13917181151832736
부재,결정,0.1360551692531509
부재,관계자,0.1360551692531509
관리자,협조,0.13827275765225666
관리자,부공,0.13294317706820674
관리자,행정,0.13294317706820674
관리자,결정,0.12982653480303025
관리자,관계자,0.12982653480303025
협조,부공,0.11937674553881944
협조,행정,0.11937674553881944
협조,결정,0.11626010327364296
협조,관계자,0.11626010327364296
부공,행정,0.1140471649547695
부공,결정,0.11093052268959303
부공,관계자,0.11093052268959303
행정,결정,0.11093052268959303
행정,관계자,0.11093052268959303
결정,관계자,0.10781388042441656
가공,공용,0.0254426685264488
가공,기초,0.028083744930610183
가공,나무,0.02414890140179342
가공,목재,0.131561042713857
가공,바닥,0.010964678007926762
가공,발목,0.016149141169307577
가공,배근,0.04467969046207287
가공,부상,0.014160577511775787
가공,사용,0.020424197774697103
가공,상부,0.015174954027667473
가공,손가락,0.021810456702979434
가공,스킬,0.02568937672296767
가공,오른쪽,0.015636631431100126
가공,왼쪽,0.01950167785553523
가공,운반,0.06511821524777703
가공,원형,0.023838255157727528
가공,이동,0.01360240788982144
가공,자재,0.02124229838200228
가공,장갑,0.017098808310715228
가공,절단,0.055633838433220006
가공,철근,0.023882535518201083
가공,톱날,0.038349247132369806
가공,합판,0.030181512346094824
각목,거푸집,0.06508736684687345
각목,고정,0.07310675413560035
각목,과정,0.11731450765475365
각목,균형,0.47304036985208603
각목,바닥,0.07827698757464412
각목,반발력,0.13012880383848144
각목,발의,0.13254487904608872
각목,배관,0.09520634606625285
각목,벽체,0.09405835169477746
각목,상체,0.13276353492518225
각목,상호,0.06533651694819252
각목,이용,0.08615183219462061
각목,인써트플레이트,0.14112450316713518
감독,개인,0.05050032072784907
감독,결정,0.14787159038586523
감독,관계자,0.14814550618023786
감독,관리,0.11996454386514978
감독,관리자,0.16574302242040306
감독,단순,0.10217592225626805
감독,방법,0.09743084223826283
감독,부공,0.15125367866568837
감독,부재,0.12378796732539925
감독,부주의,0.08124393793336078
감독,불안전,0.07436161019772586
감독,자의,0.14348845771970045
감독,준수,0.0751299686544717
감독,행동,0.0813710478032549
감독,행정,0.15125367866568837
감독,협조,0.1565692274777349
개인,결정,0.03477873916301132
개인,골격계,0.021400192612907088
개인,과실,0.03430183734428156
개인,관계자,0.03239722211856164
개인,관리,0.023129378763657858
개인,관리자,0.043098572489018445
개인,단순,0.042642008628042925
개인,램프,0.04839344616260092
개인,미착,0.02868544151686012
개인,미흡,0.015183516129910465
개인,방법,0.029130410572254094
개인,보호,0.03791195884106218
개인,부공,0.033739633358026745
개인,부재,0.04060068177488676
개인,부족,0.018497243066485463
개인,부주의,0.08574596754851235
개인,불안전,0.04784817305931855
개인,사용,0.021384320676356025
개인,상태,0.013874342711525857
개인,심근경색,0.018648611648696772
개인,안경,0.13340939451375722
개인,안구,0.02938902888928584
개인,안전,0.012031906304411633
개인,안전모,0.03505834326744596
개인,원인,0.028841093896276954
개인,의식,0.021251734123260372
개인,일체,0.027565251922717426
개인,자세,0.02227594692128579
개인,자의,0.06538121994795
개인,전방,0.024461657643979652
개인,주시,0.020869785272951465
개인,준수,0.03234589563603322
개인,지급,0.034833633021754094
개인,질병,0.029873185175634
개인,질환,0.029401145866633165
개인,착용,0.06358984591048303
개인,통로,0.01651335906940214
개인,행동,0.04288013832214798
개인,행정,0.033739633358026745
개인,협조,0.03603814326619092
거푸집,고정,0.018646632446991766
거푸집,과정,0.049783458843126814
거푸집,균형,0.24080800374923875
거푸집,낙상,0.013751456189732546
거푸집,동바리,0.03900332528212855
거푸집,망치,0.013024108529029499
거푸집,무릎,0.01291554630647443
거푸집,바닥,0.02222463417128583
거푸집,반발력,0.03185072056854435
거푸집,발목,0.01548422227844332
거푸집,발의,0.032938143285622265
거푸집,발판,0.018573725986324525
거푸집,배관,0.024282250591987294
거푸집,벽체,0.02050036185641221
거푸집,부상,0.015044386477438939
거푸집,비계,0.015571818012749006
거푸집,사용,0.02058313454023672
거푸집,상부,0.017847410636589473
거푸집,상체,0.032890938511594185
거푸집,상태,0.014552607494531654
거푸집,상호,0.04445829217934116
거푸집,설치,0.018382934960714113
거푸집,손가락,0.01680971428390643
거푸집,시스템,0.04537716683243794
거푸집,실족,0.011559681342033811
거푸집,오른쪽,0.01492785706717968
거푸집,왼쪽,0.015464950141903038
거푸집,유로폼,0.016550662772544796
거푸집,이동,0.018035507066242563
거푸집,이동식,0.0164928428105084
거푸집,이용,0.029378611076087247
거푸집,인써트플레이트,0.037457529948894744
거푸집,인양,0.018081910349415437
거푸집,인조,0.023940829242304857
거푸집,자재,0.01820665039117039
거푸집,장갑,0.011527690313694659
거푸집,추락,0.022563429363349246
거푸집,크레인,0.01587848427097834
거푸집,통로,0.01257320008861744
거푸집,합판,0.018585622915889825
결정,관계자,0.10761681633543081
결정,관리,0.08015377216712477
결정,관리자,0.12629512482680763
결정,단순,0.07558664582819029
결정,방법,0.06897900695591529
결정,부공,0.11072864167639032
결정,부재,0.09134268080285805
결정,부주의,0.06810553384501486
결정,불안전,0.05408895141230833
결정,자의,0.11129131735415379
결정,준수,0.050600291336093776
결정,행동,0.05780651986732649
결정,행정,0.11072864167639032
결정,협조,0.11604883036263783
계단,낙상,0.1056753383140662
계단,사다리,0.23312667784121094
계단,승강,0.12697743347545135
계단,이동,0.062323581463820915
계단,이용,0.07648939451416176
고정,과정,0.044953396366743295
고정,균형,0.28087685412467983
고정,낙상,0.00981808908151797
고정,동바리,0.03005688420538372
고정,레미콘,0.019868174601743453
고정,바닥,0.01698965152561212
고정,반발력,0.033919782035070886
고정,발의,0.03521894033338444
고정,발판,0.011920173079899529
고정,배관,0.023008798291730508
고정,벽체,0.016072725259017078
고정,비계,0.009329842099720924
고정,사용,0.011643528441650359
고정,상부,0.011080241806248002
고정,상체,0.035387650124355366
고정,상태,0.010752451225560768
고정,설치,0.012183961411836506
고정,슈트,0.011806638054283182
고정,압력,0.010977373953133137
고정,유로폼,0.008147492628379997
고정,이동,0.011914702395218463
고정,이용,0.024864791779909166
고정,인써트플레이트,0.041031804783860815
고정,자재,0.011382771445366762
고정,추락,0.012293002124996842
고정,펌프,0.02156206512947403
고정,포트,0.07181095855760093
고정,호스,0.011505621519587917
고정,호퍼,0.0157573073107401
고정,후진,0.012650465183845185
골격계,미흡,0.025218773628216933
골격계,심근경색,0.053288210610758675
골격계,원인,0.061041782522219076
골격계,전방,0.04442000144912041
골격계,주시,0.04805167039807945
골격계,질병,0.07985615781917405
골격계,질환,0.07886555323679996
골격계,피로,0.04198189198402756
골절,무릎,0.05460347074333139
골절,발목,0.05222574049112761
골절,부상,0.058581574388750085
골절,손가락,0.039860886793938274
골절,오른쪽,0.0545873944850423
골절,왼쪽,0.04640370173983132
골절,유로폼,0.03905023079929599
골절,장갑,0.05358287359458102
공용,나무,0.03895890499408618
공용,목재,0.19536085324546576
공용,사용,0.01810943563086299
공용,손가락,0.020486941637839356
공용,스킬,0.04002665604366626
공용,왼쪽,0.019916317368697454
공용,원형,0.035774667849744944
공용,장갑,0.021302865572348218
공용,절단,0.0746504840240959
공용,톱날,0.05828179690545885
공용,합판,0.042686364030460375
과실,단순,0.08126283586759664
과실,부주의,0.15531626005361907
과실,불안전,0.0840365877310078
과실,이동,0.042230192242817835
과실,자세,0.0893902813576281
과실,자의,0.07309085179750409
과실,통로,0.04907292076708087
과실,행동,0.0697041081167517
과정,균형,0.36867750014750855
과정,동바리,0.04687349220845345
과정,바닥,0.05113008871157348
과정,반발력,0.07045225978858773
과정,발의,0.07260164945402411
과정,발판,0.027340111078306733
과정,배관,0.05818045719749998
과정,벽체,0.05030431168591599
과정,비계,0.02876168889901181
과정,상부,0.03573873658766185
과정,상체,0.07274706715697106
과정,상호,0.05509901026532365
과정,설치,0.02923735472225821
과정,이동,0.03144491821217633
과정,이용,0.05614791005678558
과정,인써트플레이트,0.07954556488539906
과정,자재,0.03534241536005939
관계자,관리,0.08007142671698363
관계자,관리자,0.12634562149801742
관계자,단순,0.07360759966471521
관계자,방법,0.06837683976880048
관계자,부공,0.11093022891434715
관계자,부재,0.09131966024771729
관계자,불안전,0.05203561720792838
관계자,자의,0.10920891440460928
관계자,준수,0.05016706410794465
관계자,행동,0.05601089352992413
관계자,행정,0.11093022891434715
관계자,협조,0.1162588717043262
관리,관리자,0.10366855114147312
관리,단순,0.055861565562468296
관리,방법,0.0588121977679169
관리,부공,0.08311293437531783
관리,부재,0.07092678202926658
관리,부주의,0.05934847558677667
관리,불안전,0.04147900490556637
관리,자의,0.0880601248982202
관리,준수,0.03668662866368269
관리,행동,0.04306970191982844
관리,행정,0.08311293437531783
관리,협조,0.08831497984417554
관리자,단순,0.08916634967510001
관리자,방법,0.09945176922097672
관리자,부공,0.12937664452263348
관리자,부재,0.10844276201669259
관리자,부주의,0.07661189852092519
관리자,불안전,0.06450264875962657
관리자,자의,0.12691882701836296
관리자,준수,0.06526257200360673
관리자,행동,0.06999898230863952
관리자,행정,0.12937664452263348
관리자,협조,0.1345603949100688
교육,대한,0.21516606792512655
교육,미흡,0.09966801480283825
교육,방법,0.13345777316518967
교육,부족,0.14617894678441903
교육,상태,0.08705836273877798
교육,승강,0.07336257005485208
교육,안전교육,0.24683155556848904
교육,외국인,0.20165727765145022
교육,요인,0.19970851889952768
교육,장소,0.18408370814527591
교육,피로,0.0876547338056675
균형,바닥,0.29737432946438885
균형,반발력,0.4187647497150393
균형,발의,0.42080457925728776
균형,배관,0.3417633691118493
균형,벽체,0.35688697635339095
균형,상체,0.4212950310918497
균형,상호,0.1779144398740655
균형,이용,0.3083478340803221
균형,인써트플레이트,0.42993282075681755
근로자,불안전,0.069462528986526
근로자,사용,0.0556023381473478
근로자,상태,0.05752364554050501
근로자,이동,0.05085316388904982
근로자,전방,0.054017513455839807
근로자,통로,0.06766462935701893
근로자,행동,0.07517735323884152
기초,망치,0.014032347412264704
기초,바닥,0.013308004571161073
기초,발목,0.017152656840572676
기초,배근,0.06571386958668907
기초,부상,0.018145509236588652
기초,사용,0.01781842616461796
기초,상부,0.023250007242250178
기초,실족,0.01766122564222267
기초,오른쪽,0.015911890420545673
기초,왼쪽,0.016057630346597334
기초,운반,0.08625602589036369
기초,이동,0.02113892591176455
기초,자재,0.02767299456627822
기초,철근,0.03490366167021712
기초,통로,0.01822317706078269
나무,목재,0.18491445883508548
나무,사용,0.017186521424101694
나무,상태,0.012758358013246388
나무,손가락,0.020442759912846435
나무,스킬,0.03811076185100098
나무,오른쪽,0.014613148619841691
나무,왼쪽,0.020862060123789824
나무,원형,0.03399051202123397
나무,장갑,0.01944849384227306
나무,절단,0.07097660914033321
나무,톱날,0.05532204275006656
나무,합판,0.04051077714640426
낙상,난간,0.02143996523692377
낙상,동바리,0.02948593926239434
낙상,발판,0.019107326639283034
낙상,비계,0.015251713978234247
낙상,사다리,0.08934014654436544
낙상,사용,0.015162374163306454
낙상,상부,0.011926564480653922
낙상,상태,0.011069309233404928
낙상,설치,0.02015677746501685
낙상,승강,0.019649644769737212
낙상,시설,0.027142408706938247
낙상,시스템,0.050712425500942994
낙상,실족,0.01463080218023107
낙상,안전,0.01292232784031353
낙상,유로폼,0.013329336012210634
낙상,의식,0.024892276003182896
낙상,이동,0.01625543526033493
낙상,이동식,0.01906077533959235
낙상,이용,0.01854421866959849
낙상,준수,0.018568036871688853
낙상,추락,0.02759739059622528
낙상,통로,0.013432085528351227
난간,보호,0.023684277123894225
난간,부족,0.019844195649614083
난간,비계,0.010431749817518024
난간,상부,0.009432728892517697
난간,설치,0.015638240807903117
난간,시설,0.03491885862714817
난간,안전,0.022766913195995723
난간,의식,0.045301685024500556
난간,준수,0.029612420249482095
난간,추락,0.02267646462761093
단순,방법,0.06617261929745762
단순,부공,0.07578327468561893
단순,부재,0.06414623051857526
단순,부주의,0.14553710267469408
단순,불안전,0.08781738031332442
단순,자세,0.05506944111518722
단순,자의,0.12215679235838457
단순,준수,0.04604309731645513
단순,통로,0.02720853254261791
단순,행동,0.08109247585303067
단순,행정,0.07578327468561893
단순,협조,0.07950481645435344
대한,미흡,0.05181766830371527
대한,방법,0.06989064788140857
대한,부족,0.07095578383900275
대한,상태,0.04098009665963688
대한,승강,0.030743755694333706
대한,안전교육,0.1398784419541112
대한,외국인,0.09734318810631991
대한,요인,0.09798460209391663
대한,장소,0.08382811089949943
대한,피로,0.04610111221471405
동바리,바닥,0.023513906787636703
동바리,발판,0.059754433090013985
동바리,배관,0.02797677900085771
동바리,벽체,0.022379441318741256
동바리,비계,0.05097127726127015
동바리,사용,0.031026148576408223
동바리,상부,0.0285311743792284
동바리,상태,0.02306091040535877
동바리,설치,0.05342500038183175
동바리,시스템,0.13003850886254742
동바리,실족,0.04796940648748511
동바리,유로폼,0.0325181620779716
동바리,이동,0.029545922600963427
동바리,이동식,0.05013908233647895
동바리,이용,0.03406861397667357
동바리,추락,0.05164099397048254
동바리,통로,0.027831078097722846
램프,미착,0.0817962747031183
램프,보호,0.08228263582360967
램프,사용,0.03652434552490065
램프,안경,0.26639291967740475
램프,안구,0.08916691126500058
램프,안전모,0.09635123033230322
램프,일체,0.08710577475710088
램프,지급,0.09911575718692722
램프,착용,0.1392473315425551
레미콘,바람,0.022516864575281823
레미콘,상태,0.018464767531528873
레미콘,슈트,0.03732263770648015
레미콘,압력,0.03780353062534653
레미콘,운전,0.024527702068965374
레미콘,유도,0.023597002904936413
레미콘,인양,0.03277612565460373
레미콘,일치,0.02903459194799013
레미콘,적재,0.03227386922894689
레미콘,주차장,0.022634042682780863
레미콘,지게차,0.02730297500297698
레미콘,차량,0.05970187347901768
레미콘,크레인,0.030034709665864398
레미콘,트럭,0.030266730812302023
레미콘,펌프,0.05528324303281096
레미콘,포트,0.143472456570783
레미콘,호스,0.03550839328245275
레미콘,호퍼,0.04551944059482459
레미콘,후진,0.045662660607003525
망치,무릎,0.015900030926790314
망치,바닥,0.01404151074290841
망치,발목,0.017092183211175945
망치,배관,0.01414072619943521
망치,부상,0.01580712873985976
망치,분배,0.0226091917450223
망치,사용,0.014888740434404179
망치,상부,0.00923088182637704
망치,상태,0.01099462329244599
망치,손가락,0.01495323211767093
망치,슈트,0.011090212412846318
망치,안구,0.019890913004249368
망치,오른쪽,0.022352453438454347
망치,왼쪽,0.019757571619855828
망치,유로폼,0.012604613375642922
망치,이동,0.012294184646425312
망치,잔재,0.021421371150701633
망치,철근콘크리트,0.020946143212497298
망치,콘크리트,0.11755949337780243
망치,합판,0.01728476774257002
망치,호스,0.016570637234513786
목재,사용,0.09262238638986132
목재,손가락,0.1014039909727496
목재,스킬,0.18743239995489092
목재,왼쪽,0.10135944412598129
목재,원형,0.18392654870599243
목재,장갑,0.10702516334536409
목재,절단,0.2247328819422037
목재,톱날,0.21012859740060594
목재,합판,0.18191598096742337
무릎,바닥,0.012075728804464407
무릎,발목,0.025091298445223165
무릎,부상,0.027455681195998165
무릎,분배,0.011781810743696247
무릎,사용,0.01216965452219768
무릎,상부,0.008980275239910792
무릎,상태,0.009931211533212077
무릎,손가락,0.01741125148479704
무릎,오른쪽,0.027281492693946884
무릎,왼쪽,0.023212970542508586
무릎,유로폼,0.01844503523370167
무릎,이동,0.010481046536578274
무릎,잔재,0.014067400011227823
무릎,장갑,0.019434160297556704
무릎,철근콘크리트,0.013175149548966977
무릎,콘크리트,0.0591123408661346
무릎,호스,0.014055935378574832
물이,바람,0.06016481297812461
물이,빗물,0.0746796515190229
물이,유도,0.056878633794466796
물이,인양,0.04371577365131985
물이,잔재,0.028314034382328653
물이,크레인,0.03818767175555933
물이,타워,0.06697270518273647
물이,호수,0.15522483894174915
물이,호스,0.024622361647683524
미착,보호,0.05483922753738582
미착,사용,0.01931480248832735
미착,안경,0.22189580901913272
미착,안구,0.0499629798042895
미착,안전모,0.05795513633987845
미착,일체,0.04753783695489751
미착,지급,0.059307526018239354
미착,착용,0.10132219371795695
미흡,방법,0.033690406504779405
미흡,부재,0.034971815736577726
미흡,부족,0.020369292185641073
미흡,사용,0.012148682907407898
미흡,상부,0.007562022257365942
미흡,상태,0.01198318959806762
미흡,상호,0.034465185287322286
미흡,소통,0.06616780987452758
미흡,신호,0.0238763370858686
미흡,심근경색,0.021071672948057906
미흡,안전교육,0.053410301899699
미흡,외국인,0.02832449959037393
미흡,요인,0.03229725684073352
미흡,원인,0.03266951183070842
미흡,의사소통,0.08610790123033106
미흡,인양,0.015069512333869672
미흡,인조,0.028261069769147273
미흡,일치,0.02289459096434036
미흡,자간,0.06724100861245978
미흡,장소,0.021318783805982854
미흡,전방,0.020048182714221995
미흡,주시,0.021316364886340075
미흡,질병,0.03796163984367252
미흡,질환,0.03725811423361718
미흡,체계,0.03353253696151785
미흡,통로,0.009942266890307772
미흡,피로,0.023022847304184243
바닥,반발력,0.037439736303100865
바닥,발목,0.014944758812974615
바닥,발의,0.0391839284810651
바닥,배관,0.028370297055334733
바닥,벽체,0.021096675973019837
바닥,부상,0.01390630010875337
바닥,분배,0.010143280370891261
바닥,비계,0.009408536179762698
바닥,사용,0.013355575110649892
바닥,상부,0.014918441324534374
바닥,상체,0.03915862150139808
바닥,상태,0.010470022778774691
바닥,설치,0.011735075992126658
바닥,손가락,0.01367231261441226
바닥,오른쪽,0.01594708273411271
바닥,왼쪽,0.015597803428127003
바닥,유로폼,0.010880115179630568
바닥,이동,0.01478417006756587
바닥,이용,0.027764782407648635
바닥,인써트플레이트,0.044953475165617374
바닥,자재,0.01572966005077969
바닥,잔재,0.011260148863518723
바닥,철근콘크리트,0.01032991046934836
바닥,콘크리트,0.055748892007191325
바닥,합판,0.014711603761754968
바닥,호스,0.011553928126880554
바람,빗물,0.04427512466737488
바람,상태,0.011683394319385768
바람,유도,0.029760370152149763
바람,인양,0.02580441092237294
바람,잔재,0.014551776252627763
바람,크레인,0.0225922332638179
바람,타워,0.03879401598196214
바람,호수,0.12346606701702867
바람,호스,0.017040994505965246
반발력,발의,0.07824144382256695
반발력,배관,0.04930827909161094
반발력,벽체,0.044949487838291474
반발력,상체,0.0783286560717004
반발력,상호,0.04400614608121402
반발력,이용,0.04643851304311997
반발력,인써트플레이트,0.08671803173801844
발목,부상,0.02887210742878646
발목,사용,0.01905668817106751
발목,상부,0.013277084653347803
발목,상태,0.012378715150059602
발목,손가락,0.02181715474040678
발목,승강,0.014247057809282392
발목,아웃,0.027659264102716637
발목,오른쪽,0.029074275190503884
발목,왼쪽,0.028586753801624037
발목,운반,0.04070073829699197
발목,운전,0.016302223952134386
발목,원형,0.013574622987560033
발목,유로폼,0.01910421150476867
발목,이동,0.017270804560821026
발목,자재,0.016147513478315008
발목,장갑,0.02413166214650424
발목,적재,0.02661350269828675
발목,주차장,0.02257077636287248
발목,지게차,0.026641972788472426
발목,차량,0.02853283601597369
발목,철근,0.013506365130859376
발목,추락사고,0.02320299593586589
발목,트럭,0.02186603618253799
발목,트리,0.027163777198440694
발목,합판,0.019961787703933496
발의,배관,0.05144282817623203
발의,벽체,0.046989274965318524
발의,상체,0.0807585953642517
발의,상호,0.044952969976343134
발의,이용,0.04668187317459347
발의,인써트플레이트,0.08914627588925786
발판,불안전,0.026601841301569045
발판,비계,0.027030745446776937
발판,사용,0.018236326276095546
발판,상부,0.014836213086236824
발판,설치,0.029805722502018142
발판,시스템,0.10289366663282092
발판,실족,0.027830938749145745
발판,유로폼,0.016056221629334868
발판,이동,0.018607895067508522
발판,이동식,0.0304226881254054
발판,이용,0.018544734886913824
발판,자재,0.012647542997995339
발판,추락,0.03273376024011924
발판,통로,0.019421280643575622
발판,행동,0.02335341518029588
방법,부공,0.07054864596191793
방법,부재,0.07245212706259777
방법,부족,0.04256436891920898
방법,부주의,0.08964447464683602
방법,불안전,0.05614325885618017
방법,상태,0.02612541883124212
방법,안전교육,0.08279730550182168
방법,외국인,0.05434957868435079
방법,요인,0.054509096811013374
방법,자의,0.0892976412644578
방법,장소,0.047371647299760226
방법,준수,0.04090261555686375
방법,행동,0.055498549676237206
방법,행정,0.07054864596191793
방법,협조,0.0742683347075026
배관,벽체,0.027894440573254457
배관,분배,0.015740073059670293
배관,비계,0.011902658460798498
배관,상부,0.01542335803807882
배관,상체,0.05139614046361976
배관,설치,0.013647391308154068
배관,이동,0.013835768764787235
배관,이용,0.03217009275593053
배관,인써트플레이트,0.058343093973977175
배관,자재,0.013100759930035271
배관,잔재,0.015577263124636542
배관,철근콘크리트,0.016219007162327048
배관,콘크리트,0.06969911903855262
배관,호스,0.01589663840679807
배근,부상,0.02654821151680351
배근,상부,0.03896089140990406
배근,실족,0.028402871674744652
배근,운반,0.1152280072477446
배근,이동,0.03395363195762271
배근,자재,0.048002709262783036
배근,철근,0.06121512647939819
배근,통로,0.02967715970403795
벽체,비계,0.008661558126185388
벽체,상부,0.011624441195243577
벽체,상체,0.04684511102924683
벽체,설치,0.009748414796151662
벽체,이동,0.01058164038334327
벽체,이용,0.02828108863217053
벽체,인써트플레이트,0.054158738810462466
벽체,자재,0.011973442493534527
보호,사용,0.026621025660152054
보호,상태,0.01951125861218566
보호,시설,0.026065829735694844
보호,안경,0.20533448664459894
보호,안구,0.05446988577421679
보호,안전,0.02524410594555638
보호,안전모,0.06267401143925619
보호,의식,0.03441508310129821
보호,일체,0.051798132104294875
보호,준수,0.02612808403685861
보호,지급,0.06218248795786086
보호,착용,0.10369978307005848
부공,부재,0.09379845726623269
부공,불안전,0.053605737789090474
부공,자의,0.11181556665055685
부공,준수,0.0520336166947773
부공,행동,0.05783336813346349
부공,행정,0.11404716495476949
부공,협조,0.11937642938890015
부상,사용,0.017245883484673534
부상,상부,0.012978850421081475
부상,상태,0.011794078809124269
부상,손가락,0.020960132978694753
부상,오른쪽,0.030017700856103998
부상,왼쪽,0.02647237909570877
부상,운반,0.03614673408512265
부상,유로폼,0.021041467942218593
부상,이동,0.014488314466708414
부상,자재,0.014347308533804042
부상,장갑,0.024086167393014897
부상,철근,0.014782331185054247
부재,부주의,0.06904755658350523
부재,불안전,0.049563486189255074
부재,상호,0.07365977151852754
부재,소통,0.14688478606257488
부재,신호,0.06771431196435082
부재,의사소통,0.13876561254853917
부재,인양,0.03753893085421053
부재,인조,0.06159377997306044
부재,일치,0.05996547105856708
부재,자간,0.15006928664821306
부재,자의,0.094827256414733
부재,준수,0.06083559883168168
부재,체계,0.07040632182207351
부재,크레인,0.03602790992781534
부재,행동,0.05274829169887262
부재,행정,0.09379845726623269
부재,협조,0.09803990683284541
부족,부주의,0.061308964529810606
부족,불안전,0.031163179756576714
부족,상부,0.015431908644192627
부족,상태,0.02562278280775548
부족,시설,0.03214399704104094
부족,안전,0.0229413858662154
부족,안전교육,0.0849003239136356
부족,외국인,0.053168208595205824
부족,요인,0.05342715325862266
부족,의식,0.031810531801131574
부족,이동,0.01875740808112416
부족,장소,0.04430634421684457
부족,준수,0.02481955120442598
부족,통로,0.020036531702138607
부족,피로,0.020853110892029948
부족,행동,0.02648700758077336
부주의,불안전,0.15495410028936915
부주의,이동,0.07658879867960969
부주의,자세,0.12671079391979703
부주의,자의,0.15134111217187887
부주의,자재,0.050346700216455896
부주의,전방,0.05376497535289184
부주의,준수,0.07616806328148355
부주의,통로,0.09088041105837441
부주의,행동,0.14267895617072238
분배,슈트,0.012831447389326102
분배,압력,0.012072800078233477
분배,오른쪽,0.016465883322651118
분배,왼쪽,0.012471986189296786
분배,잔재,0.0260459049408998
분배,철근콘크리트,0.02521394455626844
분배,콘크리트,0.1440355218979806
분배,호스,0.018087821528801208
불안전,사용,0.025607926420080855
불안전,이동,0.0344921550121507
불안전,자세,0.06114531842429833
불안전,자의,0.1051259136281334
불안전,준수,0.047630259117296556
불안전,통로,0.042563757646007394
불안전,행동,0.0887364870092357
불안전,행정,0.053605737789090474
불안전,협조,0.056299826644263765
비계,사용,0.013874452440454965
비계,상부,0.010883733106459854
비계,상태,0.008262847973371335
비계,설치,0.021621674495739276
비계,시스템,0.09002671436773195
비계,실족,0.018268828099706407
비계,유로폼,0.011957005286180508
비계,이동,0.013706779741059013
비계,이동식,0.0219271233188954
비계,이용,0.018248240261525887
비계,자재,0.009916054475804102
비계,준수,0.015550817854032882
비계,추락,0.02513583673507205
비계,통로,0.013082283151573289
빗물,유도,0.041455357972656495
빗물,인양,0.03251979474590364
빗물,잔재,0.020765738947653798
빗물,크레인,0.029531382996929957
빗물,타워,0.0515385165530606
빗물,호수,0.1394730309118339
빗물,호스,0.017792290197463725
사다리,승강,0.10377001265549324
사다리,이동,0.053008547818641005
사다리,이용,0.07909821699439382
사용,상부,0.018799693077956942
사용,상태,0.02284706829743257
사용,설치,0.01665576626089896
사용,손가락,0.018330491409930975
사용,스킬,0.023835956076559615
사용,승강,0.015062246770897722
사용,시스템,0.047377944094371446
사용,실족,0.015791872707761195
사용,안경,0.09868380699005684
사용,안구,0.024858089627891104
사용,안전모,0.02585911584351463
사용,오른쪽,0.01589485104544477
사용,왼쪽,0.019723496802758773
사용,운반,0.04051608439255741
사용,원인,0.022072480818389476
사용,원형,0.02112556739438684
사용,유로폼,0.016842587512469847
사용,이동,0.022212316325761698
사용,이동식,0.01741323412465217
사용,이용,0.0186245365346196
사용,인양,0.01943723337018251
사용,일체,0.019284379852173014
사용,자재,0.020608977336547245
사용,장갑,0.015409402773086672
사용,적재,0.017056209547866626
사용,전방,0.022037913783349492
사용,절단,0.043923041986270187
사용,주시,0.019561774287809537
사용,지급,0.024884219438181462
사용,착용,0.0500519333980169
사용,철근,0.013999419860626918
사용,추락,0.023380391329309486
사용,톱날,0.028426994385215253
사용,통로,0.020048430414851968
사용,합판,0.028575689098790075
상부,상태,0.01328006157767277
상부,설치,0.014883041413048663
상부,손가락,0.010963029602207026
상부,시설,0.015102682332725813
상부,시스템,0.04055165992018469
상부,실족,0.013792794258419339
상부,안전,0.007305314056523827
상부,오른쪽,0.010559424186085766
상부,왼쪽,0.011419950271685636
상부,운반,0.060735998082200114
상부,유로폼,0.01195755465002664
상부,이동,0.01879375394657227
상부,이동식,0.01178103262495202
상부,이용,0.019603908768832973
상부,인양,0.016612936339105842
상부,자재,0.020758776925519428
상부,적재,0.016243606820756918
상부,전방,0.01252055114497419
상부,철근,0.018804706577258426
상부,추락,0.01921684990037667
상부,통로,0.0159477971237551
상체,상호,0.045190761553773946
상체,이용,0.04676368908294137
상체,인써트플레이트,0.08924872632547635
상태,설치,0.011728229786357566
상태,손가락,0.015563785709528426
상태,스킬,0.014595578239214289
상태,승강,0.013401457303621295
상태,시설,0.017025095329593766
상태,안구,0.017359760008766607
상태,안전,0.009056119302767373
상태,안전교육,0.04704677723043751
상태,오른쪽,0.011369220624498043
상태,외국인,0.02626844631312021
상태,왼쪽,0.014329888730308226
상태,요인,0.028117055232953034
상태,원인,0.01942487320781703
상태,원형,0.013241639712084537
상태,유도,0.012978722097270266
상태,유로폼,0.013174814104046683
상태,이동,0.01628257920367222
상태,이용,0.013651555450375798
상태,인양,0.01937078162492521
상태,자재,0.01309479027488527
상태,장갑,0.012743736059421444
상태,장소,0.024031058731419894
상태,적재,0.018087392135413473
상태,전방,0.014048016225944865
상태,절단,0.03217212860127881
상태,주시,0.013824180554638446
상태,착용,0.035543338254560304
상태,추락,0.01692480370778703
상태,크레인,0.015193000394704658
상태,타워,0.017827354324844422
상태,톱날,0.021621665417725165
상태,통로,0.014558531533536388
상태,피로,0.012676231489029669
상태,합판,0.01916770540435835
상태,호스,0.01291681269134214
상호,소통,0.1783880260860454
상호,신호,0.09705418501665836
상호,의사소통,0.2274180644873999
상호,인써트플레이트,0.04828732072071376
상호,인양,0.05673065225365888
상호,인조,0.1066268110806676
상호,일치,0.10438889565274154
