Source,Target,Weight
0,1,0.96535049723286
0,2,0.7782561834889371
0,3,0.8279988095575347
0,4,0.5884209137355735
0,5,0.8593975014890791
0,6,0.7403353570021493
0,7,0.771856222995537
0,8,0.7816041215621741
0,9,0.7603583683865337
0,10,0.7425265621920247
0,11,0.7384004784988027
0,12,0.8275476421266552
0,13,0.8090746304980155
0,14,0.7142796853986585
0,15,0.7350039653650371
0,16,0.6949277360112768
0,17,0.5795792995258433
0,18,0.6395421190521777
0,19,0.6551486829266198
1,2,0.7757522715844968
1,3,0.7776699807788513
1,4,0.45791925058300076
1,5,0.8192699348567026
1,6,0.7344196505325302
1,7,0.6481985503487928
1,8,0.6796107039956591
1,9,0.7236134300010881
1,10,0.6837788271875631
1,11,0.6322898690888749
1,12,0.7419432081357419
1,13,0.7363404220905014
1,14,0.6226510036432501
1,15,0.7362302239609785
1,16,0.6968810667098725
1,17,0.5003290607462434
1,18,0.5518549284112563
1,19,0.657267053525858
2,3,0.6029354225598568
2,4,0.4688713067732921
2,5,0.7013761855641771
2,6,0.7548324726757218
2,7,0.6372872587418283
2,8,0.5089572811356217
2,9,0.5873419927982505
2,10,0.5271129928287708
2,11,0.6067633929045693
2,12,0.6107021946815026
2,13,0.5437383101956369
2,14,0.5924853611011477
2,15,0.5878284299673683
2,16,0.7572091069202571
2,17,0.5599145228545843
2,18,0.5594234903334734
2,19,0.7020870984156278
3,4,0.4459025634733847
3,5,0.6855759126538055
3,6,0.6700242898836424
3,7,0.5860163505601617
3,8,0.6843346705353053
3,9,0.5489243405747002
3,10,0.7377611661601065
3,11,0.5047677397303911
3,12,0.6384286110708894
3,13,0.6456904338325076
3,14,0.49678905397228523
3,15,0.6264038914737659
3,16,0.4764716790735078
3,17,0.38709018986589555
3,18,0.538424591674231
3,19,0.42751918865008115
4,5,0.500687583357714
4,6,0.4476016893130826
4,7,0.6695567935252499
4,8,0.49924752089661645
4,9,0.40497594624586275
4,10,0.44813301038084513
4,11,0.5741552044381024
4,12,0.5160414890490179
4,13,0.4760880988951761
4,14,0.46249877326138905
4,15,0.35631339432275577
4,16,0.422166753784276
4,17,0.6728641446457841
4,18,0.4528691473796497
4,19,0.5390651856894185
5,6,0.6310062533185185
5,7,0.6790993521086823
5,8,0.6715094669718937
5,9,0.6466864738828823
5,10,0.6311549113913063
5,11,0.583756301073623
5,12,0.6955080350567469
5,13,0.6780948867492596
5,14,0.6076594400161077
5,15,0.5680126691843475
5,16,0.58821725926383
5,17,0.48576431329869785
5,18,0.5855404059522096
5,19,0.5761011304066703
6,7,0.4754184006486391
6,8,0.4772813935649243
6,9,0.5852480832131819
6,10,0.49784052584591026
6,11,0.5496069387762662
6,12,0.5451489305628827
6,13,0.5626349741053087
6,14,0.4691112561405834
6,15,0.5936636014039623
6,16,0.7186490460641826
6,17,0.5296100154145205
6,18,0.4495603198730401
6,19,0.5632968437318676
7,8,0.6821671970146322
7,9,0.6144088999835856
7,10,0.6698794388636233
7,11,0.649652124990788
7,12,0.7406131505382247
7,13,0.7109362538795019
7,14,0.6862073788483273
7,15,0.43714936040911606
7,16,0.5118642085526678
7,17,0.5523075429372899
7,18,0.6312626946549305
7,19,0.48259197149810207
8,9,0.6428468377801925
8,10,0.6208495350851206
8,11,0.6159515936703327
8,12,0.6891598339607866
8,13,0.6508779955073853
8,14,0.5641080678305854
8,15,0.4892727340388689
8,16,0.4310854099376856
8,17,0.4350936111871233
8,18,0.6148332745891906
8,19,0.3673691961089606
9,10,0.5316752985886728
9,11,0.59271367894952
9,12,0.6685519587565419
9,13,0.7286028538671941
9,14,0.5378882951835136
9,15,0.5515994502975184
9,16,0.5404559355493448
9,17,0.4242750027975416
9,18,0.5129437722763133
9,19,0.458826207591463
10,11,0.4715770878129651
10,12,0.5924887285455983
10,13,0.600813821040516
10,14,0.48847025884545064
10,15,0.5369930870378734
10,16,0.43875521563214703
10,17,0.3365710568988544
10,18,0.5419366441788062
10,19,0.3875502686317087
11,12,0.7163918276798901
11,13,0.6546159386635009
11,14,0.6840351522558816
11,15,0.5989209538739063
11,16,0.5755557778192335
11,17,0.662844019331275
11,18,0.47825962650773435
11,19,0.6143197677144915
12,13,0.7592391480674258
12,14,0.672481925989815
12,15,0.5747806933239799
12,16,0.5617882656640554
12,17,0.49402535506017353
12,18,0.535918558610217
12,19,0.5310710870441562
13,14,0.7058763418601147
13,15,0.5971987087481827
13,16,0.5652313237873503
13,17,0.4201973369950902
13,18,0.5435196454587491
13,19,0.5078709942392982
14,15,0.536543320546842
14,16,0.5878960702792851
14,17,0.49070928423154336
14,18,0.5174984247240397
14,19,0.5364653923006203
15,16,0.5908620704308469
15,17,0.4068927960321378
15,18,0.3925372924762069
15,19,0.4942466638549493
16,17,0.5313847008157652
16,18,0.44313990176062
16,19,0.6283517746276304
17,18,0.3592158582721663
17,19,0.6027347771635899
18,19,0.3280077906336197
