Source,Target,Type,Id,Label,Weight,Color
안전,발판,Directed,11260,,0.116323,"#000000"
안전,상태,Directed,11261,,0.088669,"#000000"
안전,운반,Directed,11262,,0.169504,"#000000"
안전,미흡,Directed,11264,,0.154455,"#000000"
안전,그라인더,Directed,11265,,0.073807,"#000000"
안전,차량,Directed,11267,,0.068554,"#000000"
안전,고정,Directed,11268,,0.038311,"#000000"
안전,구간,Directed,11269,,0.134601,"#000000"
안전,실시,Directed,11271,,0.021075,"#000000"
안전,사다리,Directed,11273,,0.295173,"#000000"
안전,추락,Directed,11274,,0.197574,"#000000"
안전,인조,Directed,11275,,0.074843,"#000000"
안전,이용,Directed,11276,,0.102539,"#000000"
안전,미끄럼,Directed,11277,,0.069131,"#000000"
안전,높이,Directed,11278,,0.045912,"#000000"
안전,사용,Directed,11280,,0.054212,"#000000"
안전,아웃,Directed,11281,,0.042751,"#000000"
안전,부족,Directed,11282,,0.102254,"#000000"
안전,불안전,Directed,11283,,0.182546,"#000000"
안전,위험,Directed,11287,,0.097978,"#000000"
안전,대책,Directed,11289,,0.062665,"#000000"
안전,돌출,Directed,11290,,0.069871,"#000000"
안전,원인,Directed,11291,,0.063721,"#000000"
안전,교육,Directed,11292,,0.063114,"#000000"
안전,요인,Directed,11293,,0.057447,"#000000"
안전,도출,Directed,11294,,0.056435,"#000000"
안전,방법,Directed,11295,,0.044659,"#000000"
안전,포트,Directed,11298,,0.044027,"#000000"
안전,천장,Directed,11300,,0.054968,"#000000"
안전,베임,Directed,11318,,0.0122,"#000000"
발판,배관,Directed,11321,,0.396829,"#000000"
발판,바닥,Directed,11322,,0.034257,"#000000"
발판,설치,Directed,11323,,0.16823,"#000000"
발판,비계,Directed,11324,,0.091744,"#000000"
발판,자재,Directed,11325,,0.120037,"#000000"
발판,이동,Directed,11326,,0.697478,"#000000"
발판,안전,Directed,11327,,0.116323,"#000000"
발판,상태,Directed,11328,,0.069558,"#000000"
발판,운반,Directed,11329,,0.062524,"#000000"
발판,고정,Directed,11333,,0.034251,"#000000"
발판,실시,Directed,11335,,0.030672,"#000000"
발판,끼임,Directed,11337,,0.032777,"#000000"
발판,사다리,Directed,11338,,0.179848,"#000000"
발판,추락,Directed,11340,,0.187403,"#000000"
발판,인조,Directed,11341,,0.051978,"#000000"
발판,이용,Directed,11342,,0.123906,"#000000"
발판,미끄럼,Directed,11343,,0.038545,"#000000"
발판,높이,Directed,11344,,0.056627,"#000000"
발판,사용,Directed,11345,,0.046514,"#000000"
발판,아웃,Directed,11346,,0.112351,"#000000"
발판,부주의,Directed,11347,,2.016174,"#000000"
발판,개인,Directed,11348,,0.314967,"#000000"
발판,동작,Directed,11349,,0.075073,"#000000"
발판,본인,Directed,11350,,0.072815,"#000000"
발판,부족,Directed,11351,,0.149885,"#000000"
발판,홀더선,Directed,11352,,0.047034,"#000000"
발판,순관,Directed,11353,,0.047034,"#000000"
발판,능력,Directed,11354,,0.047034,"#000000"
발판,부품,Directed,11355,,0.047034,"#000000"
발판,근로자,Directed,11356,,0.151441,"#000000"
발판,행동,Directed,11357,,0.337972,"#000000"
