Source,Target,Type,Id,Label,Weight,Color
단순,인지,Directed,30455,,0.06472,"#000000"
단순,용기,Directed,30456,,0.03134,"#000000"
단순,작업중,Directed,30457,,0.017812,"#000000"
단순,신호,Directed,30458,,0.061603,"#000000"
단순,설치,Directed,30463,,0.012629,"#000000"
단순,안전,Directed,30464,,0.013638,"#000000"
용기,자의,Directed,30471,,0.119843,"#000000"
용기,부주의,Directed,30472,,0.193565,"#000000"
용기,옹벽,Directed,30473,,0.031288,"#000000"
용기,바닥,Directed,30474,,0.030013,"#000000"
용기,절단,Directed,30475,,0.065301,"#000000"
용기,인지,Directed,30476,,0.06472,"#000000"
용기,단순,Directed,30477,,0.03134,"#000000"
용기,작업중,Directed,30478,,0.017812,"#000000"
용기,신호,Directed,30479,,0.061603,"#000000"
용기,설치,Directed,30484,,0.012629,"#000000"
용기,안전,Directed,30485,,0.013638,"#000000"
작업중,자의,Directed,30492,,0.119611,"#000000"
작업중,부주의,Directed,30493,,0.193178,"#000000"
작업중,옹벽,Directed,30494,,0.031302,"#000000"
작업중,바닥,Directed,30495,,0.038691,"#000000"
작업중,절단,Directed,30496,,0.03405,"#000000"
작업중,인지,Directed,30497,,0.064565,"#000000"
작업중,단순,Directed,30498,,0.017812,"#000000"
작업중,용기,Directed,30499,,0.017812,"#000000"
작업중,신호,Directed,30500,,0.061448,"#000000"
작업중,이동,Directed,30502,,0.056561,"#000000"
작업중,경계,Directed,30503,,0.020071,"#000000"
작업중,운전,Directed,30505,,0.03576,"#000000"
작업중,위치,Directed,30506,,0.015885,"#000000"
작업중,사면,Directed,30508,,0.019594,"#000000"
작업중,벌목,Directed,30511,,0.049719,"#000000"
작업중,수목,Directed,30512,,0.0366,"#000000"
작업중,가지,Directed,30513,,0.02372,"#000000"
작업중,방향,Directed,30514,,0.019143,"#000000"
작업중,소나무,Directed,30515,,0.020052,"#000000"
작업중,가격,Directed,30516,,0.019624,"#000000"
작업중,크레인,Directed,30517,,0.021905,"#000000"
작업중,토사,Directed,30518,,0.019782,"#000000"
작업중,설치,Directed,30519,,0.025384,"#000000"
작업중,안전,Directed,30520,,0.023652,"#000000"
작업중,미흡,Directed,30521,,0.016235,"#000000"
작업중,굴착기,Directed,30523,,0.02041,"#000000"
작업중,적재,Directed,30525,,0.019195,"#000000"
작업중,상태,Directed,30526,,0.019687,"#000000"
작업중,과정,Directed,30528,,0.024533,"#000000"
작업중,왼손,Directed,30529,,0.017757,"#000000"
작업중,골절,Directed,30530,,0.041803,"#000000"
작업중,부상,Directed,30531,,0.024763,"#000000"
작업중,왼쪽,Directed,30532,,0.027124,"#000000"
작업중,발목,Directed,30533,,0.019829,"#000000"
작업중,오른쪽,Directed,30534,,0.024317,"#000000"
작업중,우측,Directed,30535,,0.023848,"#000000"
작업중,부위,Directed,30538,,0.027124,"#000000"
신호,자의,Directed,30542,,0.159169,"#000000"
신호,부주의,Directed,30543,,0.381741,"#000000"
신호,옹벽,Directed,30544,,0.074718,"#000000"
신호,바닥,Directed,30545,,0.133561,"#000000"
신호,절단,Directed,30546,,0.078976,"#000000"
신호,인지,Directed,30547,,0.088001,"#000000"
신호,단순,Directed,30548,,0.061603,"#000000"
신호,용기,Directed,30549,,0.061603,"#000000"
신호,작업중,Directed,30550,,0.061448,"#000000"
신호,불안전,Directed,30551,,0.171013,"#000000"
신호,행동,Directed,30552,,0.159406,"#000000"
신호,부족,Directed,30554,,0.078903,"#000000"
신호,호수,Directed,30555,,0.19438,"#000000"
신호,장비,Directed,30556,,0.137694,"#000000"
신호,배치,Directed,30557,,0.062583,"#000000"
신호,충돌,Directed,30558,,0.059887,"#000000"
신호,덤프트럭,Directed,30559,,0.05317,"#000000"
신호,운전,Directed,30560,,0.101638,"#000000"
신호,위치,Directed,30561,,0.048538,"#000000"
신호,지대,Directed,30562,,0.045273,"#000000"
신호,전달,Directed,30563,,0.045273,"#000000"
신호,구간,Directed,30564,,0.048206,"#000000"
신호,안전,Directed,30568,,0.031248,"#000000"
신호,미흡,Directed,30569,,0.040728,"#000000"
신호,굴착기,Directed,30571,,0.027519,"#000000"
신호,상태,Directed,30572,,0.022875,"#000000"
신호,사이,Directed,30574,,0.046885,"#000000"
신호,자세,Directed,30582,,0.199292,"#000000"
신호,산마루,Directed,30584,,0.112334,"#000000"
신호,무의식,Directed,30585,,0.10251,"#000000"
신호,케이싱,Directed,30586,,0.096608,"#000000"
신호,취급,Directed,30587,,0.097138,"#000000"
신호,자간,Directed,30588,,0.090773,"#000000"
신호,중량,Directed,30589,,0.095737,"#000000"
근로자,부주의,Directed,30590,,1.843875,"#000000"
근로자,옹벽,Directed,30591,,0.150238,"#000000"
근로자,바닥,Directed,30592,,0.123542,"#000000"
근로자,절단,Directed,30593,,0.125079,"#000000"
근로자,불안전,Directed,30594,,0.8466,"#000000"
근로자,행동,Directed,30595,,0.827187,"#000000"
근로자,이동,Directed,30597,,1.10289,"#000000"
근로자,부족,Directed,30598,,0.733766,"#000000"
근로자,경계,Directed,30599,,0.237552,"#000000"
근로자,자재,Directed,30600,,0.68805,"#000000"
근로자,공유,Directed,30601,,0.341178,"#000000"
근로자,정보,Directed,30602,,0.341178,"#000000"
근로자,안전,Directed,30606,,0.183915,"#000000"
